platform,run_id,frame_id,latency_ms,resolution_width,resolution_height,fps_target,batch_size,timestamp_s,measurement_method,power_w_before,power_w_after,notes
Jetson Orin NX,run001,294,3.213193,128,128,180,1,1778160989.0264437,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,295,3.226122,128,128,180,1,1778160989.0297036,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,296,3.190569,128,128,180,1,1778160989.0329254,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,297,3.141095,128,128,180,1,1778160989.0360985,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,298,3.21649,128,128,180,1,1778160989.0393472,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,299,3.237738,128,128,180,1,1778160989.042616,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,300,3.175176,128,128,180,1,1778160989.0458236,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,301,3.13828,128,128,180,1,1778160989.0489924,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,302,3.689429,128,128,180,1,1778160989.0527413,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,303,3.151624,128,128,180,1,1778160989.055924,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,304,3.149288,128,128,180,1,1778160989.059107,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,305,3.277643,128,128,180,1,1778160989.0624156,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,306,3.209034,128,128,180,1,1778160989.0656576,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,307,4.184703,128,128,180,1,1778160989.069875,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,308,3.693845,128,128,180,1,1778160989.0736008,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,309,3.157161,128,128,180,1,1778160989.076791,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,310,3.677204,128,128,180,1,1778160989.080552,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,311,3.320428,128,128,180,1,1778160989.0839047,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,312,3.210569,128,128,180,1,1778160989.087148,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,313,3.337036,128,128,180,1,1778160989.0905182,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,314,4.202016,128,128,180,1,1778160989.0947568,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,315,3.822712,128,128,180,1,1778160989.098616,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,316,3.197641,128,128,180,1,1778160989.1018448,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,317,3.179336,128,128,180,1,1778160989.1050563,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,318,3.688341,128,128,180,1,1778160989.1087794,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,319,3.171337,128,128,180,1,1778160989.1119826,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,320,3.166696,128,128,180,1,1778160989.1151836,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,321,3.222602,128,128,180,1,1778160989.1184394,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,322,3.168968,128,128,180,1,1778160989.1216404,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,323,4.089374,128,128,180,1,1778160989.1257668,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,324,3.729077,128,128,180,1,1778160989,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,325,3.134984,128,128,180,1,1778160989.1326954,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,326,3.180265,128,128,180,1,1778160989.1359065,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,327,3.189161,128,128,180,1,1778160989.139127,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,328,3.174697,128,128,180,1,1778160989.1423326,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,329,3.193033,128,128,180,1,1778160989.145558,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,330,3.73279,128,128,180,1,1778160989.1493232,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,331,3.152233,128,128,180,1,1778160989.152509,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,332,3.247371,128,128,180,1,1778160989.1557899,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,333,3.807159,128,128,180,1,1778160989,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,334,3.233514,128,128,180,1,1778160989.1628954,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,335,3.190537,128,128,180,1,1778160989.1661172,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,336,3.183721,128,128,180,1,1778160989.1693318,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,337,3.173449,128,128,180,1,1778160989.1725461,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,338,3.114375,128,128,180,1,1778160989.1756938,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,339,3.176552,128,128,180,1,1778160989.1789029,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,340,3.184905,128,128,180,1,1778160989.1821222,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,341,3.672244,128,128,180,1,1778160989.1858268,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,342,3.747094,128,128,180,1,1778160989.1896071,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,343,3.161769,128,128,180,1,1778160989.192802,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,344,3.203657,128,128,180,1,1778160989.1960378,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,345,3.162024,128,128,180,1,1778160989.199231,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,346,3.271691,128,128,180,1,1778160989.2025359,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,347,3.220297,128,128,180,1,1778160989.205788,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,348,3.100135,128,128,180,1,1778160989,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,349,3.169065,128,128,180,1,1778160989.2121215,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,350,3.238218,128,128,180,1,1778160989.2153924,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,351,3.196521,128,128,180,1,1778160989.2186217,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,352,3.200425,128,128,180,1,1778160989.2218544,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,353,3.157769,128,128,180,1,1778160989.225043,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,354,3.122184,128,128,180,1,1778160989.228199,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,355,3.619923,128,128,180,1,1778160989.2319155,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,356,3.196521,128,128,180,1,1778160989.2351422,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,357,3.199721,128,128,180,1,1778160989.2383716,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,358,3.161608,128,128,180,1,1778160989.2415662,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,359,3.13588,128,128,180,1,1778160989.2447326,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,360,3.151913,128,128,180,1,1778160989.2479155,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,361,3.210154,128,128,180,1,1778160989.2511563,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,362,3.765622,128,128,180,1,1778160989.2549534,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,363,3.702324,128,128,180,1,1778160989.258687,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,364,3.20337,128,128,180,1,1778160989.2619212,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,365,3.824952,128,128,180,1,1778160989.2657776,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,366,3.77439,128,128,180,1,1778160989.2695847,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,367,3.797559,128,128,180,1,1778160989.273413,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,368,4.269889,128,128,180,1,1778160989.2777152,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,369,3.823352,128,128,180,1,1778160989.2815714,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,370,4.214433,128,128,180,1,1778160989.285818,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,371,3.756278,128,128,180,1,1778160989.2896063,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,372,4.217664,128,128,180,1,1778160989.293857,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,373,3.781911,128,128,180,1,1778160989.2976713,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,374,3.717237,128,128,180,1,1778160989.3014193,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,375,4.282178,128,128,180,1,1778160989.3057349,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,376,3.739126,128,128,180,1,1778160989.3095064,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,377,3.789751,128,128,180,1,1778160989.313358,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,378,4.328483,128,128,180,1,1778160989.3177419,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,379,3.655699,128,128,180,1,1778160989.321447,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,380,3.146728,128,128,180,1,1778160989.324626,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,381,3.280875,128,128,180,1,1778160989.3279407,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,382,3.165896,128,128,180,1,1778160989.3311388,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,383,3.21297,128,128,180,1,1778160989.3343837,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,384,3.188266,128,128,180,1,1778160989.3376026,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,385,3.145064,128,128,180,1,1778160989.3407776,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,386,3.254763,128,128,180,1,1778160989.3440654,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,387,3.19617,128,128,180,1,1778160989.3472922,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,388,3.184361,128,128,180,1,1778160989.3505092,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,389,3.142472,128,128,180,1,1778160989.3536818,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,390,3.137576,128,128,180,1,1778160989.3568506,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,391,3.241162,128,128,180,1,1778160989.360123,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,392,3.195305,128,128,180,1,1778160989.3633506,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,393,3.183241,128,128,180,1,1778160989.366568,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,394,3.148424,128,128,180,1,1778160989.3697488,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,395,3.114855,128,128,180,1,1778160989.372896,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,396,3.262603,128,128,180,1,1778160989.3761904,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,397,3.136808,128,128,180,1,1778160989.3793592,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,398,3.182409,128,128,180,1,1778160989.3825734,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,399,3.188873,128,128,180,1,1778160989.3857946,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,400,3.115752,128,128,180,1,1778160989.3889413,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,401,3.238154,128,128,180,1,1778160989.3922114,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,402,3.252683,128,128,180,1,1778160989.3954954,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,403,3.137288,128,128,180,1,1778160989.3986633,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,404,3.167497,128,128,180,1,1778160989.4018612,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,405,3.184585,128,128,180,1,1778160989.4050756,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,406,3.708149,128,128,180,1,1778160989.4088836,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,407,3.752598,128,128,180,1,1778160989.4126673,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,408,3.197097,128,128,180,1,1778160989.4158964,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,409,3.193065,128,128,180,1,1778160989,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,410,3.168393,128,128,180,1,1778160989.4223206,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,411,3.786967,128,128,180,1,1778160989.426139,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,412,3.753366,128,128,180,1,1778160989.4299254,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,413,3.178472,128,128,180,1,1778160989.4331362,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,414,3.13524,128,128,180,1,1778160989.4363027,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,415,3.281355,128,128,180,1,1778160989.4396164,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,416,3.210985,128,128,180,1,1778160989.4428608,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,417,3.262539,128,128,180,1,1778160989.4461536,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,418,3.195658,128,128,180,1,1778160989.4493802,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,419,3.213034,128,128,180,1,1778160989.4526248,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,420,3.267499,128,128,180,1,1778160989.455925,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,421,3.200234,128,128,180,1,1778160989.4591565,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,422,3.22513,128,128,180,1,1778160989.4624135,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,423,4.897296,128,128,180,1,1778160989.4673452,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,424,4.292866,128,128,180,1,1778160989.4716718,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,425,6.709882,128,128,180,1,1778160989.478418,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,426,3.349452,128,128,180,1,1778160989.4818013,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,427,3.567666,128,128,180,1,1778160989.4854016,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,428,3.792311,128,128,180,1,1778160989.4892278,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,429,3.540337,128,128,180,1,1778160989.4928012,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,430,3.190889,128,128,180,1,1778160989.4960244,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,431,3.249738,128,128,180,1,1778160989.4993064,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,432,3.217194,128,128,180,1,1778160989.5025566,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,433,3.231594,128,128,180,1,1778160989.505821,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,434,3.151049,128,128,180,1,1778160989.509023,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,435,3.706997,128,128,180,1,1778160989.5127683,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,436,3.170248,128,128,180,1,1778160989.515969,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,437,3.267851,128,128,180,1,1778160989.5192697,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,438,3.697396,128,128,180,1,1778160989.5229995,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,439,3.201481,128,128,180,1,1778160989.5262322,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,440,3.724149,128,128,180,1,1778160989.5299885,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,441,3.12596,128,128,180,1,1778160989.5331452,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
