timestamp_s,phase,target_fps,total_power_w,mem_used_mb
461.607205378,active_measure,60,6.287,2696.26953125
461.657361586,active_measure,60,6.287,2696.26953125
461.707540643,active_measure,60,6.287,2696.26953125
461.757295943,active_measure,60,6.287,2696.26953125
461.807975558,active_measure,60,6.287,2696.26953125
461.85612118,active_measure,60,6.287,2696.26953125
461.906299981,active_measure,60,6.287,2696.26953125
461.956452797,active_measure,60,6.287,2696.26953125
462.006645486,active_measure,60,6.287,2696.26953125
462.056890721,active_measure,60,6.287,2696.26953125
462.107113523,active_measure,60,6.287,2696.26953125
462.157797202,active_measure,60,6.287,2696.26953125
462.207412498,active_measure,60,6.287,2696.26953125
462.257606564,active_measure,60,6.287,2696.26953125
462.30785055,active_measure,60,6.287,2696.26953125
462.356777251,active_measure,60,6.287,2696.26953125
462.406332385,active_measure,60,6.287,2695.28515625
462.456308844,active_measure,60,6.287,2695.28515625
462.506497884,active_measure,60,6.287,2695.28515625
462.556668936,active_measure,60,6.287,2695.28515625
462.606898295,active_measure,60,6.287,2695.28515625
462.657113029,active_measure,60,6.287,2695.28515625
462.707247217,active_measure,60,6.287,2695.28515625
462.757437502,active_measure,60,6.287,2695.28515625
462.807625292,active_measure,60,6.287,2695.28515625
462.857833721,active_measure,60,6.287,2695.28515625
462.90798455,active_measure,60,6.287,2695.28515625
462.956117368,active_measure,60,6.287,2695.28515625
463.006331878,active_measure,60,6.287,2695.28515625
463.056521459,active_measure,60,6.287,2695.28515625
463.106703136,active_measure,60,6.287,2695.28515625
463.156934063,active_measure,60,6.287,2695.28515625
463.207088763,active_measure,60,6.287,2695.28515625
463.257287561,active_measure,60,6.287,2695.28515625
463.307632923,active_measure,60,6.287,2695.28515625
463.357382395,active_measure,60,6.287,2695.5234375
463.407842129,active_measure,60,6.287,2695.5234375
463.455977218,active_measure,60,6.287,2695.5234375
463.506153038,active_measure,60,6.287,2695.5234375
463.556373112,active_measure,60,6.287,2695.5234375
463.606527777,active_measure,60,6.287,2695.5234375
463.656727915,active_measure,60,6.287,2695.5234375
463.706936374,active_measure,60,6.287,2695.5234375
463.758327714,active_measure,60,6.287,2695.5234375
463.807274856,active_measure,60,6.287,2695.5234375
463.857523828,active_measure,60,6.287,2695.5234375
463.908782012,active_measure,60,6.287,2695.5234375
463.957891623,active_measure,60,6.287,2695.5234375
464.009657246,active_measure,60,6.287,2695.5234375
464.055953527,active_measure,60,6.287,2695.5234375
464.106093856,active_measure,60,6.287,2695.5234375
464.156333195,active_measure,60,6.287,2695.5234375
464.206543957,active_measure,60,6.287,2695.5234375
464.256777408,active_measure,60,6.287,2695.5234375
464.306928105,active_measure,60,6.287,2695.5234375
464.357359738,active_measure,60,6.287,2695.5234375
464.40747741,active_measure,60,6.287,2695.76953125
464.459919404,active_measure,60,6.287,2695.76953125
464.507796978,active_measure,60,6.287,2695.76953125
464.555939933,active_measure,60,6.287,2695.76953125
464.606099778,active_measure,60,6.287,2695.76953125
464.656356074,active_measure,60,6.287,2695.76953125
464.707158498,active_measure,60,6.287,2695.76953125
464.756775256,active_measure,60,6.287,2695.76953125
464.807477677,active_measure,60,6.287,2695.76953125
464.857162117,active_measure,60,6.287,2695.76953125
464.907356523,active_measure,60,6.287,2695.76953125
464.957481359,active_measure,60,6.287,2695.76953125
465.007697814,active_measure,60,6.287,2695.76953125
465.057465329,active_measure,60,6.287,2695.76953125
465.105985607,active_measure,60,6.287,2695.76953125
465.156769246,active_measure,60,6.287,2695.76953125
465.206319922,active_measure,60,6.287,2695.76953125
465.256536313,active_measure,60,6.287,2695.76953125
465.306834082,active_measure,60,6.287,2695.76953125
465.357229838,active_measure,60,6.287,2695.5234375
465.406106063,active_measure,60,6.287,2695.5234375
465.457259985,active_measure,60,6.287,2695.5234375
465.507456822,active_measure,60,6.287,2695.5234375
465.557638136,active_measure,60,6.287,2695.5234375
465.607590612,active_measure,60,6.287,2695.5234375
465.656104199,active_measure,60,6.287,2695.5234375
465.706300329,active_measure,60,6.287,2695.5234375
465.75647326,active_measure,60,6.287,2695.5234375
465.806172832,active_measure,60,6.287,2695.5234375
465.856822128,active_measure,60,6.287,2695.5234375
465.906960114,active_measure,60,6.287,2695.5234375
465.95714418,active_measure,60,6.287,2695.5234375
466.007345111,active_measure,60,6.287,2695.5234375
466.057570331,active_measure,60,6.287,2695.5234375
466.107714396,active_measure,60,6.287,2695.5234375
466.157914943,active_measure,60,6.287,2695.5234375
466.206048295,active_measure,60,6.287,2695.5234375
466.256316012,active_measure,60,6.287,2695.5234375
466.306582193,active_measure,60,6.287,2695.5234375
466.357446951,active_measure,60,6.287,2695.5234375
466.407003992,active_measure,60,6.287,2695.03125
466.457123864,active_measure,60,6.287,2695.03125
466.507281977,active_measure,60,6.287,2695.03125
466.557455959,active_measure,60,6.287,2695.03125
466.607673592,active_measure,60,6.287,2695.03125
466.657839446,active_measure,60,6.287,2695.03125
466.705993147,active_measure,60,6.287,2695.03125
466.756713386,active_measure,60,6.287,2695.03125
466.806363161,active_measure,60,6.287,2695.03125
466.857876607,active_measure,60,6.287,2695.03125
466.906687382,active_measure,60,6.287,2695.03125
466.956860117,active_measure,60,6.287,2695.03125
467.007104374,active_measure,60,6.287,2695.03125
467.057302294,active_measure,60,6.287,2695.03125
467.107430163,active_measure,60,6.287,2695.03125
467.157439757,active_measure,60,6.287,2695.03125
467.207831826,active_measure,60,6.287,2695.03125
467.255982775,active_measure,60,6.287,2695.03125
467.30704648,active_measure,60,6.287,2695.03125
467.35714254,active_measure,60,6.287,2695.03125
467.406576118,active_measure,60,6.287,2695.76953125
467.456850296,active_measure,60,6.287,2695.76953125
467.506961235,active_measure,60,6.287,2695.76953125
467.557153487,active_measure,60,6.287,2695.76953125
467.607347627,active_measure,60,6.287,2695.76953125
467.657611273,active_measure,60,6.287,2695.76953125
467.707718595,active_measure,60,6.287,2695.76953125
467.756167597,active_measure,60,6.287,2695.76953125
467.805944765,active_measure,60,6.287,2695.76953125
467.856279805,active_measure,60,6.287,2695.76953125
467.906378262,active_measure,60,6.287,2695.76953125
467.956582547,active_measure,60,6.287,2695.76953125
468.00676907,active_measure,60,6.287,2695.76953125
468.057641182,active_measure,60,6.287,2695.76953125
468.107127014,active_measure,60,6.287,2695.76953125
468.157365603,active_measure,60,6.287,2695.76953125
468.20758976,active_measure,60,6.287,2695.76953125
468.257745275,active_measure,60,6.287,2695.76953125
468.309811628,active_measure,60,6.287,2695.76953125
468.358458012,active_measure,60,6.287,2695.76953125
468.406074606,active_measure,60,6.287,2696.015625
468.456293323,active_measure,60,6.287,2696.015625
468.506415364,active_measure,60,6.287,2696.015625
468.556623325,active_measure,60,6.287,2696.015625
468.60678082,active_measure,60,6.287,2696.015625
468.656458558,active_measure,60,6.287,2696.015625
468.707307146,active_measure,60,6.287,2696.015625
468.757431585,active_measure,60,6.287,2696.015625
468.807618041,active_measure,60,6.287,2696.015625
468.857800817,active_measure,60,6.287,2696.015625
468.907919464,active_measure,60,6.287,2696.015625
468.956103559,active_measure,60,6.287,2696.015625
469.006324961,active_measure,60,6.287,2696.015625
469.056398774,active_measure,60,6.287,2696.015625
469.106628496,active_measure,60,6.287,2696.015625
469.157410329,active_measure,60,6.287,2696.015625
469.207164645,active_measure,60,6.287,2696.015625
469.256774701,active_measure,60,6.287,2696.015625
469.307528374,active_measure,60,6.287,2696.015625
469.356757747,active_measure,60,6.287,2696.015625
469.407851942,active_measure,60,6.287,2696.015625
469.457964732,active_measure,60,6.287,2696.015625
469.506106041,active_measure,60,6.287,2696.015625
469.556341071,active_measure,60,6.287,2696.015625
469.606575878,active_measure,60,6.287,2696.015625
469.697415521,idle_settle,,6.287,2696.015625
469.747479987,idle_settle,,6.287,2696.015625
469.797465282,idle_settle,,6.287,2696.015625
469.847479698,idle_settle,,6.287,2696.015625
469.897464578,idle_settle,,6.287,2696.015625
469.947480626,idle_settle,,6.287,2696.015625
469.997461666,idle_settle,,6.287,2696.015625
470.047460945,idle_settle,,6.287,2696.015625
470.097460385,idle_settle,,6.287,2696.015625
470.147459601,idle_settle,,6.287,2696.015625
470.197460417,idle_settle,,6.287,2696.015625
470.247459793,idle_settle,,6.287,2696.015625
470.297461313,idle_settle,,6.287,2696.015625
470.347462193,idle_settle,,6.287,2696.015625
470.397477441,idle_settle,,6.133,2697.0
470.447511026,idle_settle,,6.133,2697.0
470.497470496,idle_settle,,6.133,2697.0
470.547465548,idle_settle,,6.133,2697.0
470.597465529,idle_settle,,6.133,2697.0
470.647462886,idle_settle,,6.133,2697.0
470.697473811,idle_settle,,6.133,2697.0
470.747463583,idle_settle,,6.133,2697.0
470.797463372,idle_settle,,6.133,2697.0
470.847463192,idle_settle,,6.133,2697.0
470.897462469,idle_settle,,6.133,2697.0
470.947497011,idle_settle,,6.133,2697.0
470.997471839,idle_settle,,6.133,2697.0
471.047466635,idle_settle,,6.133,2697.0
471.097461112,idle_settle,,6.133,2697.0
471.147461765,idle_settle,,6.133,2697.0
471.197464657,idle_settle,,6.133,2697.0
471.24746211,idle_settle,,6.133,2697.0
471.297489675,idle_settle,,6.133,2697.0
471.34747228,idle_settle,,6.133,2697.0
471.397482437,idle_settle,,5.98,2696.0078125
471.447468561,idle_settle,,5.98,2696.0078125
471.497465853,idle_settle,,5.98,2696.0078125
471.547465638,idle_settle,,5.98,2696.0078125
471.597461423,idle_settle,,5.98,2696.0078125
471.647468505,idle_settle,,5.98,2696.0078125
471.697473763,idle_settle,,5.98,2696.0078125
471.747467404,idle_settle,,5.98,2696.0078125
471.797462806,idle_settle,,5.98,2696.0078125
471.847463999,idle_settle,,5.98,2696.0078125
471.897462985,idle_settle,,5.98,2696.0078125
471.947463058,idle_settle,,5.98,2696.0078125
471.9974615,idle_settle,,5.98,2696.0078125
472.047463013,idle_settle,,5.98,2696.0078125
472.097462447,idle_settle,,5.98,2696.0078125
472.14746188,idle_settle,,5.98,2696.0078125
472.197464066,idle_settle,,5.98,2696.0078125
472.247460779,idle_settle,,5.98,2696.0078125
472.297466773,idle_settle,,5.98,2696.0078125
472.347465278,idle_settle,,5.98,2696.0078125
472.397478792,idle_settle,,5.98,2697.23046875
472.447463761,idle_settle,,5.98,2697.23046875
472.497461562,idle_settle,,5.98,2697.23046875
472.547460864,idle_settle,,5.98,2697.23046875
472.597462791,idle_settle,,5.98,2697.23046875
472.647461101,idle_settle,,5.98,2697.23046875
472.697461107,idle_settle,,5.98,2697.23046875
472.747461306,idle_settle,,5.98,2697.23046875
472.7974608,idle_settle,,5.98,2697.23046875
472.847460743,idle_settle,,5.98,2697.23046875
472.897462925,idle_settle,,5.98,2697.23046875
472.947464148,idle_settle,,5.98,2697.23046875
472.997460506,idle_settle,,5.98,2697.23046875
473.047461696,idle_settle,,5.98,2697.23046875
473.097460775,idle_settle,,5.98,2697.23046875
473.147461005,idle_settle,,5.98,2697.23046875
473.197460787,idle_settle,,5.98,2697.23046875
473.247459514,idle_settle,,5.98,2697.23046875
473.297487905,idle_settle,,5.98,2697.23046875
473.347487847,idle_settle,,5.98,2697.23046875
473.397495854,idle_settle,,5.98,2696.53125
473.447470644,idle_settle,,5.98,2696.53125
473.497464665,idle_settle,,5.98,2696.53125
473.547461853,idle_settle,,5.98,2696.53125
473.597461952,idle_settle,,5.98,2696.53125
473.647461507,idle_settle,,5.98,2696.53125
473.697466919,idle_settle,,5.98,2696.53125
473.747461994,idle_settle,,5.98,2696.53125
473.797461581,idle_settle,,5.98,2696.53125
473.847462737,idle_settle,,5.98,2696.53125
473.897463476,idle_settle,,5.98,2696.53125
473.947464631,idle_settle,,5.98,2696.53125
473.997461274,idle_settle,,5.98,2696.53125
474.047462846,idle_settle,,5.98,2696.53125
474.097460865,idle_settle,,5.98,2696.53125
474.147465541,idle_settle,,5.98,2696.53125
474.197469864,idle_settle,,5.98,2696.53125
474.247462507,idle_settle,,5.98,2696.53125
474.29746251,idle_settle,,5.98,2696.53125
474.347486803,idle_settle,,5.98,2696.53125
474.397472181,idle_settle,,5.982,2696.28515625
474.447471737,idle_settle,,5.982,2696.28515625
474.497462235,idle_settle,,5.982,2696.28515625
474.547464156,idle_settle,,5.982,2696.28515625
474.597461916,idle_settle,,5.982,2696.28515625
474.647469628,idle_settle,,5.982,2696.28515625
474.697465597,idle_settle,,5.982,2696.28515625
474.747463773,idle_settle,,5.982,2696.28515625
474.797461597,idle_settle,,5.982,2696.28515625
474.847463133,idle_settle,,5.982,2696.28515625
474.897478846,idle_settle,,5.982,2696.28515625
474.947465726,idle_settle,,5.982,2696.28515625
474.997461982,idle_settle,,5.982,2696.28515625
475.047463775,idle_settle,,5.982,2696.28515625
475.097461247,idle_settle,,5.982,2696.28515625
475.147480832,idle_settle,,5.982,2696.28515625
475.19747808,idle_settle,,5.982,2696.28515625
475.247466144,idle_settle,,5.982,2696.28515625
475.297462016,idle_settle,,5.982,2696.28515625
475.347468641,idle_settle,,5.982,2696.28515625
475.397487297,idle_settle,,5.982,2695.546875
475.447463809,idle_settle,,5.982,2695.546875
475.497466433,idle_settle,,5.982,2695.546875
475.54746035,idle_settle,,5.982,2695.546875
475.597461723,idle_settle,,5.982,2695.546875
475.647478265,idle_settle,,5.982,2695.546875
475.69746399,idle_settle,,5.982,2695.546875
475.747462035,idle_settle,,5.982,2695.546875
475.797462961,idle_settle,,5.982,2695.546875
475.847461966,idle_settle,,5.982,2695.546875
475.897469196,idle_settle,,5.982,2695.546875
475.947461641,idle_settle,,5.982,2695.546875
475.997463334,idle_settle,,5.982,2695.546875
476.047461219,idle_settle,,5.982,2695.546875
476.097464001,idle_settle,,5.982,2695.546875
476.147464798,idle_settle,,5.982,2695.546875
476.197465468,idle_settle,,5.982,2695.546875
476.247462105,idle_settle,,5.982,2695.546875
476.29746079,idle_settle,,5.982,2695.546875
476.347489428,idle_settle,,5.982,2695.546875
476.397479825,idle_settle,,5.982,2695.30078125
476.447464942,idle_settle,,5.982,2695.30078125
476.497462635,idle_settle,,5.982,2695.30078125
476.547462757,idle_settle,,5.982,2695.30078125
476.59746112,idle_settle,,5.982,2695.30078125
476.647465338,idle_settle,,5.982,2695.30078125
476.697461941,idle_settle,,5.982,2695.30078125
476.747463503,idle_settle,,5.982,2695.30078125
476.797460777,idle_settle,,5.982,2695.30078125
476.847461412,idle_settle,,5.982,2695.30078125
476.897464734,idle_settle,,5.982,2695.30078125
476.947461337,idle_settle,,5.982,2695.30078125
476.997463251,idle_settle,,5.982,2695.30078125
477.047460877,idle_settle,,5.982,2695.30078125
477.097461992,idle_settle,,5.982,2695.30078125
477.147463874,idle_settle,,5.982,2695.30078125
477.197472125,idle_settle,,5.982,2695.30078125
477.247461847,idle_settle,,5.982,2695.30078125
477.297462097,idle_settle,,5.982,2695.30078125
477.347475468,idle_settle,,5.982,2695.30078125
477.397486823,idle_settle,,5.982,2695.546875
477.447465985,idle_settle,,5.982,2695.546875
477.497463611,idle_settle,,5.982,2695.546875
477.547464658,idle_settle,,5.982,2695.546875
477.597461802,idle_settle,,5.982,2695.546875
477.647465281,idle_settle,,5.982,2695.546875
477.697464025,idle_settle,,5.982,2695.546875
477.747459888,idle_settle,,5.982,2695.546875
477.797461896,idle_settle,,5.982,2695.546875
477.847462623,idle_settle,,5.982,2695.546875
477.897462519,idle_settle,,5.982,2695.546875
477.947461486,idle_settle,,5.982,2695.546875
477.997462182,idle_settle,,5.982,2695.546875
478.047460765,idle_settle,,5.982,2695.546875
478.097477621,idle_settle,,5.982,2695.546875
478.147464396,idle_settle,,5.982,2695.546875
478.197461092,idle_settle,,5.982,2695.546875
478.247461467,idle_settle,,5.982,2695.546875
478.297461395,idle_settle,,5.982,2695.546875
478.347459114,idle_settle,,5.982,2695.546875
478.397488611,idle_settle,,5.982,2695.79296875
478.447465338,idle_settle,,5.982,2695.79296875
478.497462672,idle_settle,,5.982,2695.79296875
478.547463909,idle_settle,,5.982,2695.79296875
478.597461818,idle_settle,,5.982,2695.79296875
478.647460911,idle_settle,,5.982,2695.79296875
478.697461539,idle_settle,,5.982,2695.79296875
478.747462232,idle_settle,,5.982,2695.79296875
478.797462573,idle_settle,,5.982,2695.79296875
478.847461121,idle_settle,,5.982,2695.79296875
478.897461846,idle_settle,,5.982,2695.79296875
478.947461771,idle_settle,,5.982,2695.79296875
478.997462719,idle_settle,,5.982,2695.79296875
479.047461268,idle_settle,,5.982,2695.79296875
479.097461353,idle_settle,,5.982,2695.79296875
479.147461501,idle_settle,,5.982,2695.79296875
479.197461714,idle_settle,,5.982,2695.79296875
479.247461671,idle_settle,,5.982,2695.79296875
479.297461627,idle_settle,,5.982,2695.79296875
479.347488977,idle_settle,,5.982,2695.79296875
479.397488486,idle_settle,,5.982,2695.30078125
479.44746585,idle_settle,,5.982,2695.30078125
479.497460078,idle_settle,,5.982,2695.30078125
479.547461024,idle_settle,,5.982,2695.30078125
479.597458929,idle_settle,,5.982,2695.30078125
479.647458883,idle_settle,,5.982,2695.30078125
479.697545848,idle_measure,,5.982,2695.30078125
479.747631852,idle_measure,,5.982,2695.30078125
479.797612125,idle_measure,,5.982,2695.30078125
479.847609359,idle_measure,,5.982,2695.30078125
479.897604609,idle_measure,,5.982,2695.30078125
479.947605555,idle_measure,,5.982,2695.30078125
479.997604389,idle_measure,,5.982,2695.30078125
480.047604887,idle_measure,,5.982,2695.30078125
480.097606089,idle_measure,,5.982,2695.30078125
480.14760489,idle_measure,,5.982,2695.30078125
480.197603884,idle_measure,,5.982,2695.30078125
480.247604478,idle_measure,,5.982,2695.30078125
480.297604176,idle_measure,,5.982,2695.30078125
480.347634627,idle_measure,,5.982,2695.30078125
480.397632021,idle_measure,,6.133,2695.30078125
480.447612486,idle_measure,,6.133,2695.30078125
480.497609399,idle_measure,,6.133,2695.30078125
480.547607206,idle_measure,,6.133,2695.30078125
480.597607541,idle_measure,,6.133,2695.30078125
480.647606341,idle_measure,,6.133,2695.30078125
480.697606964,idle_measure,,6.133,2695.30078125
480.747615139,idle_measure,,6.133,2695.30078125
480.797609298,idle_measure,,6.133,2695.30078125
480.847605121,idle_measure,,6.133,2695.30078125
480.897606064,idle_measure,,6.133,2695.30078125
480.947638272,idle_measure,,6.133,2695.30078125
480.997609839,idle_measure,,6.133,2695.30078125
481.047611454,idle_measure,,6.133,2695.30078125
481.097609997,idle_measure,,6.133,2695.30078125
481.147619484,idle_measure,,6.133,2695.30078125
481.197622156,idle_measure,,6.133,2695.30078125
481.247612955,idle_measure,,6.133,2695.30078125
481.297611466,idle_measure,,6.133,2695.30078125
481.347603577,idle_measure,,6.133,2695.30078125
481.397633257,idle_measure,,5.982,2695.79296875
481.447612599,idle_measure,,5.982,2695.79296875
481.49760887,idle_measure,,5.982,2695.79296875
481.547628883,idle_measure,,5.982,2695.79296875
481.597606623,idle_measure,,5.982,2695.79296875
481.647607787,idle_measure,,5.982,2695.79296875
481.697605591,idle_measure,,5.982,2695.79296875
481.747607204,idle_measure,,5.982,2695.79296875
481.79760984,idle_measure,,5.982,2695.79296875
481.847608797,idle_measure,,5.982,2695.79296875
481.897606921,idle_measure,,5.982,2695.79296875
481.947608758,idle_measure,,5.982,2695.79296875
481.997606498,idle_measure,,5.982,2695.79296875
482.047609583,idle_measure,,5.982,2695.79296875
482.097605339,idle_measure,,5.982,2695.79296875
482.147624904,idle_measure,,5.982,2695.79296875
482.197605332,idle_measure,,5.982,2695.79296875
482.247607968,idle_measure,,5.982,2695.79296875
482.297604845,idle_measure,,5.982,2695.79296875
482.347610713,idle_measure,,5.982,2695.79296875
482.39762951,idle_measure,,5.98,2697.1171875
482.447611666,idle_measure,,5.98,2697.1171875
482.497606206,idle_measure,,5.98,2697.1171875
482.547609128,idle_measure,,5.98,2697.1171875
482.597606098,idle_measure,,5.98,2697.1171875
482.647604763,idle_measure,,5.98,2697.1171875
482.697606309,idle_measure,,5.98,2697.1171875
482.747614031,idle_measure,,5.98,2697.1171875
482.797606393,idle_measure,,5.98,2697.1171875
482.847605058,idle_measure,,5.98,2697.1171875
482.89760542,idle_measure,,5.98,2697.1171875
482.947604726,idle_measure,,5.98,2697.1171875
482.997603616,idle_measure,,5.98,2697.1171875
483.047604458,idle_measure,,5.98,2697.1171875
483.097604275,idle_measure,,5.98,2697.1171875
483.147603837,idle_measure,,5.98,2697.1171875
483.197603239,idle_measure,,5.98,2697.1171875
483.247604497,idle_measure,,5.98,2697.1171875
483.297604538,idle_measure,,5.98,2697.1171875
483.347626181,idle_measure,,5.98,2697.1171875
483.397622606,idle_measure,,5.98,2697.609375
483.447610424,idle_measure,,5.98,2697.609375
483.497608001,idle_measure,,5.98,2697.609375
483.547605544,idle_measure,,5.98,2697.609375
483.597607055,idle_measure,,5.98,2697.609375
483.647604662,idle_measure,,5.98,2697.609375
483.69760675,idle_measure,,5.98,2697.609375
483.747605733,idle_measure,,5.98,2697.609375
483.797607148,idle_measure,,5.98,2697.609375
483.847605267,idle_measure,,5.98,2697.609375
483.897606714,idle_measure,,5.98,2697.609375
483.94762605,idle_measure,,5.98,2697.609375
483.997606953,idle_measure,,5.98,2697.609375
484.047604976,idle_measure,,5.98,2697.609375
484.097607511,idle_measure,,5.98,2697.609375
484.147604446,idle_measure,,5.98,2697.609375
484.197606053,idle_measure,,5.98,2697.609375
484.247604108,idle_measure,,5.98,2697.609375
484.29760642,idle_measure,,5.98,2697.609375
484.347616923,idle_measure,,5.98,2697.609375
484.397631203,idle_measure,,5.98,2697.1171875
484.447607465,idle_measure,,5.98,2697.1171875
484.497608336,idle_measure,,5.98,2697.1171875
484.547628085,idle_measure,,5.98,2697.1171875
484.597607385,idle_measure,,5.98,2697.1171875
484.647606045,idle_measure,,5.98,2697.1171875
484.697605154,idle_measure,,5.98,2697.1171875
484.747604295,idle_measure,,5.98,2697.1171875
484.797604715,idle_measure,,5.98,2697.1171875
484.847605424,idle_measure,,5.98,2697.1171875
484.89760594,idle_measure,,5.98,2697.1171875
484.947604537,idle_measure,,5.98,2697.1171875
484.997605021,idle_measure,,5.98,2697.1171875
485.047604418,idle_measure,,5.98,2697.1171875
485.097605735,idle_measure,,5.98,2697.1171875
485.147624172,idle_measure,,5.98,2697.1171875
485.197606064,idle_measure,,5.98,2697.1171875
485.247605748,idle_measure,,5.98,2697.1171875
485.297606041,idle_measure,,5.98,2697.1171875
485.347612446,idle_measure,,5.98,2697.1171875
485.397631331,idle_measure,,5.98,2696.85546875
485.447624487,idle_measure,,5.98,2696.85546875
485.497619435,idle_measure,,5.98,2696.85546875
485.547619405,idle_measure,,5.98,2696.85546875
485.597627471,idle_measure,,5.98,2696.85546875
485.647609009,idle_measure,,5.98,2696.85546875
485.697606003,idle_measure,,5.98,2696.85546875
485.747609781,idle_measure,,5.98,2696.85546875
485.797604759,idle_measure,,5.98,2696.85546875
485.847604825,idle_measure,,5.98,2696.85546875
485.897604443,idle_measure,,5.98,2696.85546875
485.947635902,idle_measure,,5.98,2696.85546875
485.997606495,idle_measure,,5.98,2696.85546875
486.047606497,idle_measure,,5.98,2696.85546875
486.097603651,idle_measure,,5.98,2696.85546875
486.147604869,idle_measure,,5.98,2696.85546875
486.197605607,idle_measure,,5.98,2696.85546875
486.247604713,idle_measure,,5.98,2696.85546875
486.297603147,idle_measure,,5.98,2696.85546875
486.34763307,idle_measure,,5.98,2696.85546875
486.397630544,idle_measure,,5.98,2696.36328125
486.447609938,idle_measure,,5.98,2696.36328125
486.497606163,idle_measure,,5.98,2696.36328125
486.547605811,idle_measure,,5.98,2696.36328125
486.597604754,idle_measure,,5.98,2696.36328125
486.64760389,idle_measure,,5.98,2696.36328125
486.697603537,idle_measure,,5.98,2696.36328125
486.747603665,idle_measure,,5.98,2696.36328125
486.797603504,idle_measure,,5.98,2696.36328125
486.84760376,idle_measure,,5.98,2696.36328125
486.897603663,idle_measure,,5.98,2696.36328125
486.947625103,idle_measure,,5.98,2696.36328125
486.997607919,idle_measure,,5.98,2696.36328125
487.04760555,idle_measure,,5.98,2696.36328125
487.097603789,idle_measure,,5.98,2696.36328125
487.147604461,idle_measure,,5.98,2696.36328125
487.197607693,idle_measure,,5.98,2696.36328125
487.247604652,idle_measure,,5.98,2696.36328125
487.297604108,idle_measure,,5.98,2696.36328125
487.347647756,idle_measure,,5.98,2696.36328125
487.397624363,idle_measure,,5.98,2696.109375
487.447607882,idle_measure,,5.98,2696.109375
487.497608105,idle_measure,,5.98,2696.109375
487.547629735,idle_measure,,5.98,2696.109375
487.597609252,idle_measure,,5.98,2696.109375
487.647606497,idle_measure,,5.98,2696.109375
487.697607198,idle_measure,,5.98,2696.109375
487.747606427,idle_measure,,5.98,2696.109375
487.797609784,idle_measure,,5.98,2696.109375
487.847608341,idle_measure,,5.98,2696.109375
487.897606482,idle_measure,,5.98,2696.109375
487.947605071,idle_measure,,5.98,2696.109375
487.997604908,idle_measure,,5.98,2696.109375
488.047606441,idle_measure,,5.98,2696.109375
488.097605094,idle_measure,,5.98,2696.109375
488.147611299,idle_measure,,5.98,2696.109375
488.197606272,idle_measure,,5.98,2696.109375
488.247604861,idle_measure,,5.98,2696.109375
488.297608091,idle_measure,,5.98,2696.109375
488.347607672,idle_measure,,5.98,2696.109375
488.397642294,idle_measure,,5.98,2696.109375
488.447629138,idle_measure,,5.98,2696.109375
488.497626447,idle_measure,,5.98,2696.109375
488.547618889,idle_measure,,5.98,2696.109375
488.597616004,idle_measure,,5.98,2696.109375
488.647610142,idle_measure,,5.98,2696.109375
488.697624762,idle_measure,,5.98,2696.109375
488.747639765,idle_measure,,5.98,2696.109375
488.797627535,idle_measure,,5.98,2696.109375
488.847619433,idle_measure,,5.98,2696.109375
488.897625124,idle_measure,,5.98,2696.109375
488.947627519,idle_measure,,5.98,2696.109375
488.997613689,idle_measure,,5.98,2696.109375
489.047617588,idle_measure,,5.98,2696.109375
489.097613838,idle_measure,,5.98,2696.109375
489.147613897,idle_measure,,5.98,2696.109375
489.197623268,idle_measure,,5.98,2696.109375
489.247625695,idle_measure,,5.98,2696.109375
489.297612633,idle_measure,,5.98,2696.109375
489.34762434,idle_measure,,5.98,2696.109375
489.397646255,idle_measure,,5.98,2695.6171875
489.447619305,idle_measure,,5.98,2695.6171875
489.49762474,idle_measure,,5.98,2695.6171875
489.547625436,idle_measure,,5.98,2695.6171875
489.597783544,idle_measure,,5.98,2695.6171875
489.647607692,idle_measure,,5.98,2695.6171875
489.701721269,active_settle,90,5.98,2695.6171875
489.747754304,active_settle,90,5.98,2695.6171875
489.797905789,active_settle,90,5.98,2695.6171875
489.849135735,active_settle,90,5.98,2695.6171875
489.897941934,active_settle,90,5.98,2695.6171875
489.948641946,active_settle,90,5.98,2695.6171875
489.998542511,active_settle,90,5.98,2695.6171875
490.048268384,active_settle,90,5.98,2695.6171875
490.099168017,active_settle,90,5.98,2695.6171875
490.148811295,active_settle,90,5.98,2695.6171875
490.199735953,active_settle,90,5.98,2695.6171875
490.249383616,active_settle,90,5.98,2695.6171875
490.29827561,active_settle,90,5.98,2695.6171875
490.348111341,active_settle,90,5.98,2695.6171875
490.398096741,active_settle,90,6.287,2695.37109375
490.448553194,active_settle,90,6.287,2695.37109375
490.499494491,active_settle,90,6.287,2695.37109375
490.549228138,active_settle,90,6.287,2695.37109375
490.598053888,active_settle,90,6.287,2695.37109375
490.649888296,active_settle,90,6.287,2695.37109375
490.698802016,active_settle,90,6.287,2695.37109375
490.75046298,active_settle,90,6.287,2695.37109375
490.799331547,active_settle,90,6.287,2695.37109375
490.8481268,active_settle,90,6.287,2695.37109375
490.897824733,active_settle,90,6.287,2695.37109375
490.948776781,active_settle,90,6.287,2695.37109375
490.998412249,active_settle,90,6.287,2695.37109375
491.049379209,active_settle,90,6.287,2695.37109375
491.099032886,active_settle,90,6.287,2695.37109375
491.147897869,active_settle,90,6.287,2695.37109375
