platform,display_name,run_id,frame_id,latency_ms,resolution_width,resolution_height,fps_target,batch_size,backend,device_name,measurement_scope,include_transfers,timestamp_s,warmup,num_iters,notes
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,75,0.27887199985343614,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.021242044000018723,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,76,0.2774940001017967,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.021524180000142223,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,77,0.27731499994843034,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02180590500006474,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,78,0.2790860000914108,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.022090383000204383,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,79,0.2781509999749687,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.022372838000137563,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,80,0.27748499996960163,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.022654654999996637,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,81,0.2754669999376347,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02293440400012514,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,82,0.2793499998006155,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02321781099999498,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,83,0.275571999964086,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02349797400006537,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,84,0.27526300004865334,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.023777864000066984,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,85,0.27613600013864925,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02405824000015855,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,86,0.277548999974897,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.024341730000060124,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,87,0.2752289999534696,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02462128100000882,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,88,0.27626499991129094,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02490172500006338,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,89,0.28040400002282695,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02518653800007087,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,90,0.2769380000700039,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.025467690000141374,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,91,0.27731399995900574,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.025749024000106147,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,92,0.276906999943094,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.026030513000023348,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,93,0.2788230001442571,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.026313552000146956,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,94,0.27431200010141765,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02659247300016432,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,95,0.27593300001171883,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.026872789000208286,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,96,0.2796480000597512,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02715661800016278,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,97,0.28919600003973756,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02745003000018187,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,98,0.2784870000596129,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.027733017000173277,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,99,0.27530800002750766,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02801253400002679,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,100,0.28135399998063804,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02829832600014015,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,101,0.409759000149279,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.029059325000162062,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,102,0.3059449998090713,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.029374123000025065,100,1000,
