fitted,residual
7.168038812434842331e-04,6.902375547526576685e-05
1.058184250108799114e-03,3.608831327037008863e-04
7.470946885980323405e-04,5.499023817144676595e-04
6.785664875948104152e-05,-1.445088704073104152e-05
-2.540486987153984643e-06,-1.195298255128460154e-04
-1.970353986617562217e-04,-1.615461443069937783e-04
-4.223878796138309712e-04,-2.108518664799190288e-04
-3.437657823277250621e-04,1.225133409214750621e-04
-7.412734683060927731e-04,2.606216128373427731e-04
-1.279762137750568157e-03,-3.224107138119318428e-04
-1.479992145532878136e-03,-2.976567802483718640e-04
-9.713108497374245984e-04,2.377744268674598406e-06
-1.055696556132980227e-03,5.624587253923022702e-05
-1.281473012449443156e-03,-1.070767922380568438e-04
-1.559208351010845468e-03,-1.116290513329045320e-04
-1.416816887609593243e-03,-1.750928426540675729e-05
-1.475067163649003898e-03,1.704406988052538981e-04
-1.711294119337997523e-03,3.532618927754975231e-04
-1.911173009006961144e-03,2.403356066632111442e-04
-1.524808635410368745e-03,3.041055104103687450e-04
-1.082359253089232917e-03,5.101546632454829165e-04
-1.052299644322556927e-03,6.632005232288069266e-04
-9.169557430263271030e-04,3.142335750575771030e-04
-9.162843457231104700e-04,2.448976269731104700e-04
-1.318290003943921101e-03,2.120277969126711012e-04
-1.501465443833970232e-03,1.968389789902202317e-04
-1.014074788970748984e-03,5.944580897519989842e-04
-1.142405496194750202e-03,4.862775665072502015e-04
-1.162340153924915119e-03,2.925891773624151194e-04
-1.063450892625924203e-03,3.691759902821742031e-04
-7.675528078631880342e-04,1.266836672381880342e-04
-6.023891084623570922e-04,2.514369600248570922e-04
-4.000407850030131664e-04,4.229289685967631664e-04
-2.076453457083380228e-04,5.967444668020880499e-04
-7.858071645825394033e-05,3.990152867707539132e-04
4.574736997046088306e-04,6.716766909203911694e-04
3.892195997847061693e-04,7.323013963090438307e-04
4.503790917290761498e-04,4.880364356146738502e-04
4.553843764711872620e-04,4.143666000913127380e-04
9.888738329481897276e-04,7.277399365830602724e-04
1.063319442696079517e-03,6.761825104289204830e-04
6.084407415149658801e-04,4.215275202037841199e-04
6.654371693233961842e-04,1.890550181766038158e-04
1.081618258724872592e-03,3.679667022126274084e-04
8.622236758832461413e-04,6.331376522417538587e-04
2.472001563458373096e-04,1.982865224791269037e-05
1.032604595821602893e-05,-7.899059673946602893e-05
-1.293816023672806758e-04,-2.444587296639693513e-04
-3.208382763081199865e-04,-2.818838916606300135e-04
-3.146525373982295495e-04,5.525312333572954954e-05
-7.670770546428458186e-04,4.228457417409581861e-05
-1.148318682063356700e-03,-2.326017280928932996e-04
-1.423305712357070827e-03,-4.001195806116791733e-04
-9.500725467780916011e-04,1.260979374030916011e-04
-1.045364686464455607e-03,-6.852691509804439279e-05
-1.243995880496640786e-03,-1.485421715960921416e-05
-1.525293651049053475e-03,-1.226555677009465248e-04
-1.338305826658393784e-03,1.842057275214378440e-05
-1.452521918129193353e-03,1.555248478166933526e-04
-1.565835774078592471e-03,3.680208326723424708e-04
-1.780367737980216797e-03,2.392300426677167972e-04
-1.710683550057662998e-03,3.145043508389129983e-04
-1.260109042472193656e-03,4.285050385659436561e-04
-1.129074692434902044e-03,7.247167822786520445e-04
-1.147788736639971958e-03,4.306256507024719578e-04
-1.087168224504128948e-03,4.005227166916289477e-04
-1.366038986869339911e-03,2.368885962443399110e-04
-1.342915810103269270e-03,2.213948140095192696e-04
-9.135360001096942120e-04,6.693953751096942120e-04
-1.168043150161461293e-03,3.745861189114612928e-04
-1.122947414895919061e-03,3.218609891146690608e-04
-9.894869847437873060e-04,4.249117894312873060e-04
-7.828105877876499275e-04,2.563823651313999275e-04
-7.098841522896738544e-04,2.292322968209238544e-04
-4.219413210831247192e-04,3.914237429581247192e-04
-8.718968415193938701e-05,5.831003286831894141e-04
1.609582742497353070e-04,2.205114523127646930e-04
6.828999564954783569e-04,4.920268013170216431e-04
4.304280493064594751e-04,7.750162866310405249e-04
5.829616073808769347e-04,4.622654434003730653e-04
6.425881977820278781e-04,2.500509623742221219e-04
1.039165475858893836e-03,7.995186061723561638e-04
1.108009958815881369e-03,6.162332052466186309e-04
6.543501190863755751e-04,3.527299590386244249e-04
6.240276783796980991e-04,2.686114817765519009e-04
1.028027093286476134e-03,5.436281801510238661e-04
9.944753482827761899e-04,6.611032649984738101e-04
3.513003407412442760e-04,7.594575300875572397e-05
1.208221062436749257e-04,-5.215755546242492569e-05
-5.468298807343176487e-05,-1.894576369265682351e-04
-3.149744255159457043e-04,-3.182653205778042957e-04
-2.550778740425312064e-04,5.671361623003120644e-05
-7.457235432953853533e-04,2.093106282663535333e-05
-1.160046529151256747e-03,-1.598387247549932534e-04
-1.356229985841144858e-03,-4.290483344713551424e-04
-8.794482929136143842e-04,6.310307806986438419e-05
-9.808102750714089383e-04,-5.678738117859106170e-05
-1.139493494449904734e-03,-7.358023601884526588e-05
-1.417734972401007293e-03,-1.920672736927427071e-04
-1.163157025832075144e-03,1.111845161332514383e-05
-1.263427782472294767e-03,-3.051709715205233250e-06
-1.374034971261232788e-03,2.754021587612327879e-04
-1.583109776075135441e-03,1.716717877938854411e-04
-1.677045114990440185e-03,2.350895485841901847e-04
-1.502790681510002453e-03,5.567457596350024532e-04
-1.248832439150157495e-03,6.613690602439074948e-04
-1.278876829946927777e-03,4.625316151031777772e-04
-1.351387326079153597e-03,4.663775604541535967e-04
-1.443065411885854302e-03,2.299916814171043024e-04
-1.180972537609315540e-03,3.646273227655655400e-04
-8.875601658608372373e-04,6.205313572670872373e-04
-1.096604563918831057e-03,4.175884506375810573e-04
-1.063290308250107018e-03,4.224211676251070184e-04
-9.957697855127612546e-04,3.396418558252612546e-04
-7.424638519993178405e-04,3.533647309055678405e-04
-7.862416187865444881e-04,2.521840015990444881e-04
-3.580053984703742082e-04,4.800757109703742082e-04
1.826174087983470514e-04,5.040280990141528944e-04
3.629968424294067022e-04,3.007604817893432978e-04
7.574083362472810999e-04,5.167005504714689001e-04
4.845993857304353855e-04,6.674391884883146145e-04
6.926832681844110207e-04,5.280198568155889793e-04
7.415747438720275047e-04,2.349877561279724953e-04
1.102194693625189971e-03,6.983424157498100294e-04
1.124826610584767203e-03,6.757104987902327973e-04
6.409234217286863180e-04,3.127508946775636820e-04
6.676437385072759396e-04,1.639602653989740604e-04
1.098218962879932451e-03,3.895129707138175485e-04
1.042137998894584723e-03,7.278815323554152766e-04
4.957201998023902942e-04,7.648439004135970578e-05
1.567818055339700281e-04,-1.491524110027200281e-04
5.661873521064177584e-05,-2.931299656793917487e-04
-2.965640606287756834e-04,-4.282284198399743166e-04
-2.669286600868586972e-04,1.515864055560869721e-05
-6.820899200820692166e-04,-4.270256038668078340e-05
-1.226921973587054900e-03,1.384824311830490026e-05
-1.311375732380503072e-03,-4.967907715257469277e-04
-9.123107886272551316e-04,9.596557378350513163e-05
-1.059951374794852871e-03,-1.579325411139712899e-05
-1.139687176672064903e-03,-1.998079207793509657e-05
-1.435822260995537692e-03,-1.129448288482123083e-04
-1.113207473534012738e-03,6.945266502762737978e-06
-1.098667220114532507e-03,4.581077480203250667e-05
-1.155684608630796724e-03,1.638633195682967243e-04
-1.373356362616225514e-03,2.747235501162255140e-04
-1.611957513077138951e-03,4.294013607333889513e-04
-1.594736965791265565e-03,4.579571806350155646e-04
-1.380381497044254249e-03,6.479596220442542485e-04
-1.490710573887129133e-03,5.065186793558791329e-04
-1.536918649093688052e-03,4.764328092499380517e-04
-1.456646072272425050e-03,3.274956816474250496e-04
-1.106609343905464804e-03,4.504814142179648043e-04
-8.504827460219496803e-04,6.292303046156996803e-04
-9.246725819583848831e-04,3.448385975833848831e-04
-9.084449233481578121e-04,4.201636733481578121e-04
-9.008769801213011756e-04,2.218608668400511756e-04
-6.420318228314135121e-04,3.750030142376635121e-04
-7.452047515277810492e-04,2.492941069965310492e-04
-1.951917064200162555e-04,5.919202220450162826e-04
2.987986824067523839e-04,5.633228996244976161e-04
4.578059050642399553e-04,3.585393097795100447e-04
7.569455012129874252e-04,4.866458073807625748e-04
5.683462707806661825e-04,5.684335143755838175e-04
7.946935805066821824e-04,4.641565171495678176e-04
7.740757209718752366e-04,3.627040641843747634e-04
1.123404006782359119e-03,6.160979463426408814e-04
1.152446107804246762e-03,5.717970562582532380e-04
6.627511138881821400e-04,2.222586517368178600e-04
6.471600961250424189e-04,1.768145132499575811e-04
1.048028325949326017e-03,4.091860295194239827e-04
1.212153176582872558e-03,5.502369601358774419e-04
7.627742103305315546e-04,6.882979357571844536e-05
2.804794953516314402e-04,-1.889267609766314402e-04
7.530107121459355128e-05,-3.957356415270935242e-04
-2.067185514546851608e-04,-3.960036165140648663e-04
-1.928062887983856340e-04,8.599476536088563401e-05
-6.963931572589172718e-04,4.789462210266727180e-05
-1.275849968270368739e-03,9.329381592661873876e-05
-1.292675118004427701e-03,-2.637213663705722990e-04
-8.817501066460353655e-04,1.493282316460353655e-04
-9.703736854531766010e-04,1.440579984426600992e-06
-1.121579650998968643e-03,6.872320568646864310e-05
-1.409766318457192271e-03,-8.559500966780772893e-05
-9.972033951462660768e-04,-5.565305016623392324e-05
-9.536562582496416066e-04,-6.105321440660839340e-05
-9.194172686157463551e-04,1.030720537719963551e-04
-1.110572100794637385e-03,1.187508117321373850e-04
-1.364487585712689452e-03,3.497781130564394519e-04
-1.479310777618111786e-03,3.577897815243617861e-04
-1.397547051999992488e-03,6.956427551249924884e-04
-1.598223648843273776e-03,5.758847816557737757e-04
-1.608217958120646733e-03,3.875148331206467334e-04
-1.276935005156865262e-03,2.011903762506152618e-04
-9.847227950265222043e-04,4.430357833077722043e-04
-9.155754366970948960e-04,6.714348116970948960e-04
-8.174387288020708601e-04,4.130808186458208601e-04
-6.721197526600884362e-04,1.685797135975884362e-04
-7.481963522855400580e-04,9.206842259804005803e-05
-5.659436971340836000e-04,2.836560994778336000e-04
-5.011703901402718691e-04,1.959946088902718691e-04
-2.301567890680930616e-05,6.638848195318092791e-04
4.049806840381491371e-04,3.961057417431008629e-04
4.123508924859508869e-04,4.192531114202991131e-04
6.399745222032903434e-04,5.044346574842096566e-04
6.440212653232078952e-04,7.521579338955421048e-04
9.260744076276735152e-04,4.319578189348264848e-04
8.084535740989642156e-04,2.978086329322857844e-04
1.191076669317832609e-03,5.331664947446673915e-04
1.097259249042207381e-03,5.659487587702926193e-04
6.684234738738040410e-04,1.479217409699459590e-04
6.817624325100562349e-04,1.193239932711937651e-04
1.006932339749374346e-03,4.502820157193756535e-04
1.159320559501258617e-03,8.014338350299913833e-04
8.391092365813117163e-04,1.374532634186882837e-04
3.181586399547939358e-04,-1.960883274547939358e-04
-2.414741799932362842e-05,-2.352519960631763716e-04
-2.890769922633119708e-04,-2.983863866429380292e-04
-1.914575014303104069e-04,6.938718893031040687e-05
-5.592250648069300046e-04,3.279684215068000459e-05
-1.106739670797859346e-03,-2.894395284208906537e-04
-1.245399769304338664e-03,-2.804791369456613361e-04
-8.051535753643511819e-04,7.273170036435118186e-05
-8.634278858417608919e-04,1.081178272480108919e-04
-1.052023381807165332e-03,9.834906540091533159e-05
-1.295795096051617157e-03,-2.071956266046328429e-04
-9.530357113506111996e-04,-5.404436677438880041e-05
-7.995280931897484318e-04,-1.541462232165015682e-04
-8.170811475661905960e-04,1.228062452224405960e-04
-8.649729094367047478e-04,2.012155852179547478e-04
-1.118374747204045486e-03,2.409943761102954860e-04
-1.272405253722711134e-03,3.797660935664611340e-04
-1.129833134565706677e-03,5.499991501907066770e-04
-1.526034840311292669e-03,6.791720473425426688e-04
-1.535739788858964637e-03,3.226660583902146370e-04
-1.182503361791885843e-03,2.593466235106358427e-04
-8.183260462865806590e-04,2.918978236303306590e-04
-9.279513154015047111e-04,5.617403779015047111e-04
-7.033002175046554729e-04,2.531659401609054729e-04
-6.716334644940409257e-04,2.443873707440409257e-04
-7.027329494342002790e-04,1.152695705279502790e-04
-3.704064648881448974e-04,3.471310551314489741e-05
-2.327552670295896192e-04,1.717201107795896192e-04
8.539677783296102534e-05,7.462072260732890289e-04
5.296672553223529369e-04,4.087482720213970631e-04
5.228869059596119844e-04,3.773816487278880156e-04
5.473680279864649332e-04,4.139356829510350668e-04
7.627613291560344979e-04,6.257884755314655021e-04
1.090523523008264661e-03,3.514320433979853386e-04
9.163210224281599127e-04,2.280881572593400873e-04
1.215356946798337332e-03,6.767328969516626675e-04
1.184092808319148898e-03,5.477797502746011016e-04
6.214474859833040701e-04,1.186037835479459299e-04
7.410496965672318725e-04,1.287012799952681275e-04
1.078620745019172192e-03,3.328172432620778078e-04
1.277475539432037371e-03,6.451318824429626286e-04
9.448013756366060176e-04,1.996078040508939824e-04
4.037927892220234943e-04,-2.817224767220234943e-04
6.462865578259663389e-05,-3.545456479700966339e-04
-2.286944342660444192e-04,-3.206219719839555537e-04
-2.116541406397221480e-04,1.658777734522221480e-04
-5.662710776604613135e-04,-1.051156410895386865e-04
-1.092908741046580944e-03,-1.659413566096690565e-04
-1.166450305386959726e-03,-2.907640500817902738e-04
-6.947450647604573896e-04,1.377992639792073896e-04
-7.395481849143495942e-04,2.207493567893495942e-04
-8.028832551865823725e-04,-3.635014325091762751e-05
-1.296400731796933884e-03,-2.348452210931611592e-05
-8.893101607925015277e-04,-1.101405228012484723e-04
-6.224836006761426789e-04,-4.890311807385732106e-05
-5.986874733038297048e-04,2.648288346007970483e-05
-5.769410635340808599e-04,2.762465728408085991e-05
-8.807917732082689135e-04,2.856989997707689135e-04
-1.015490774748111120e-03,3.441040559981111205e-04
-9.700005149485311324e-04,5.732719993235311324e-04
-1.128806249800493435e-03,5.337134763629934348e-04
-1.404657795074728622e-03,2.755074044497286215e-04
-1.145854570755458707e-03,2.913623832554587071e-04
-7.177916033888429720e-04,2.981749041700929720e-04
-9.054220735250426274e-04,3.332174836812926274e-04
-6.579110322764711652e-04,3.756234346202211652e-04
-6.471459371304929013e-04,1.817528707242429013e-04
-5.595553409332861515e-04,-4.316682703546384850e-05
-3.072165761987227621e-04,4.018776760497276210e-05
-3.584520783685545280e-05,2.876152273681054257e-04
3.749919810398861294e-04,5.023883900538638706e-04
6.296460581635553340e-04,4.384691762114446660e-04
5.875006802541239952e-04,3.203972689646260048e-04
5.276610731656162677e-04,4.107544541781337323e-04
9.612228347531156635e-04,4.425857589968843365e-04
1.055064280954401326e-03,4.708146252955986745e-04
1.020496550594134815e-03,1.620596017496151852e-04
1.250243650309679861e-03,6.876225606278201386e-04
1.240610347241077318e-03,4.149682660401726817e-04
7.889942664338577254e-04,-4.131360237135772544e-05
8.079288691859705602e-04,2.296687870640294398e-04
1.123170711395379611e-03,1.967145425108703886e-04
1.363640099605710997e-03,5.055615605505390034e-04
1.102991271855134105e-03,3.084467164261158953e-04
4.557691163154007448e-04,-2.116284913154007448e-04
7.138587867203954212e-05,-3.994498435157895150e-04
-2.132511910341822290e-04,-2.292536917783177710e-04
-1.811742626073763933e-04,1.888036571386263933e-04
-5.804968207918665551e-04,-6.037231983313344486e-05
-1.040587047625178476e-03,-3.479627570623215239e-04
-1.081400491220575874e-03,-2.995199189356741263e-04
-5.704929038323196689e-04,2.880589211356966890e-05
-6.400571924476018823e-04,2.967344385413518823e-04
-6.404839742851412389e-04,3.013241178514123892e-05
-1.234852576918397645e-03,-1.231796496441023552e-04
-7.915236844454363397e-04,-1.774094210233136603e-04
-6.105817821954042735e-04,-2.265796389834572652e-05
-5.020905808299649204e-04,-1.449458232535079556e-06
-4.503792690914130981e-04,-7.384402783586901942e-06
-6.060516754412779159e-04,1.330292145037779159e-04
-7.986128767303750159e-04,3.408492048553750159e-04
-7.714362275262717132e-04,5.883307587762717132e-04
-9.197638839521918080e-04,5.611823409834418080e-04
-1.318383808115203455e-03,1.587158393652034552e-04
-1.005205278637915809e-03,8.204854035666580940e-05
-6.789377128625066629e-04,3.432443534875066629e-04
-8.228365423576352233e-04,2.582613470451352233e-04
-5.919425580619419591e-04,3.554313275931919591e-04
-6.213002627327149016e-04,1.406484072639649016e-04
-4.170039530902486420e-04,-3.313032425350135798e-05
-3.127221861956387466e-04,6.095216666438874661e-05
1.679960179463977949e-04,3.202852320536022051e-04
5.321455509606333803e-04,4.749345271643666197e-04
6.511091121352663262e-04,4.627824894272336738e-04
5.019751206340121018e-04,3.677758559284878982e-04
5.276798141905233519e-04,3.878475295594766481e-04
1.046049627512769028e-03,5.332350404559809721e-04
1.081923652615847473e-03,4.363258591029025267e-04
1.141484843908197782e-03,1.021064646855522184e-04
1.287418076539566377e-03,5.741541890854336225e-04
1.245536040707023468e-03,4.558189397617265319e-04
7.621499261630197003e-04,6.182468321198029970e-05
8.482446313192311101e-04,1.206884741495188899e-04
1.076093159293957120e-03,3.429742235185428804e-04
1.410127685163450450e-03,4.590739749927995501e-04
1.227960357273945183e-03,3.284361271010548169e-04
5.002221662547209641e-04,-2.942285139109709641e-04
4.063126666102692989e-05,-4.297303877547769299e-04
-1.915529471856330663e-04,-1.288816231268669337e-04
-1.017621168920322466e-04,2.085736403295322466e-04
-4.025917317651715645e-04,-1.619834635473284355e-04
-9.987710740633471123e-04,-4.050375196866528877e-04
-1.038385269166070685e-03,-2.738705902089293154e-04
-5.660501260537298624e-04,1.464334268349798624e-04
-5.517076677575392810e-04,3.380846208825392810e-04
-3.690989183543294267e-04,1.814676991682942671e-05
-1.043880968327495946e-03,-1.157870004225040536e-04
-7.403650085593618682e-04,-1.064977844093881318e-04
-5.245878285546607235e-04,-7.050494488283927646e-05
-4.375069795948089649e-04,-1.118094266551910351e-04
-4.606831702191919661e-04,1.021016272504419661e-04
-4.579122448280342457e-04,1.832540417030342457e-04
-5.444467743235239989e-04,3.994882782297739989e-04
-5.969959994395083796e-04,5.969959994395083796e-04
-6.937297205141164944e-04,4.877360681703664944e-04
-1.043032103108099259e-03,1.656517320143492591e-04
-1.020703319141059908e-03,1.738405261723099081e-04
-6.254471418656647273e-04,1.982010481156647273e-04
-6.574344168773096171e-04,2.073001395335596171e-04
-4.637693689953658899e-04,4.027342127453658899e-04
-4.188882654788953419e-04,-7.284337398546581258e-07
-2.588487455546957788e-04,6.811388227344577877e-05
-1.230654397098787797e-04,6.203028345987877967e-05
3.323049883404637864e-04,1.788644452532862136e-04
4.977997436640600694e-04,3.948394164921899306e-04
5.664859852413387442e-04,4.100765147586612558e-04
4.539189539297909938e-04,5.760493077889589520e-04
7.473873060591916268e-04,2.444339830033083732e-04
1.184176162412379227e-03,5.553257907126207728e-04
1.139470717691183025e-03,5.237372901213169750e-04
1.115572974680247758e-03,1.356477284447522424e-04
1.337776289831611558e-03,3.406905070433884422e-04
1.197886544269340971e-03,4.424332799494090293e-04
8.541368716065141998e-04,3.087289401848580025e-05
8.907824980306979640e-04,7.815060743805203602e-05
1.092662710414729534e-03,4.179574067727704657e-04
1.440812582588967602e-03,5.886063627235323982e-04
1.191513355943040614e-03,4.793240464007093860e-04
6.246958876767855738e-04,-2.127085829892855738e-04
4.558556593263447332e-05,-4.194258979638844733e-04
-1.114123979299144393e-04,-2.013927778513355607e-04
-4.640116059970598376e-05,1.303245004434559838e-04
-2.957992373263954250e-04,-1.467056454861045750e-04
-9.467831467171520772e-04,-3.578433181265979228e-04
-1.018751017114455067e-03,-7.225240085429493302e-05
-4.019387959514849652e-04,5.861604204523496522e-05
-4.254499048765252164e-04,3.644147486265252164e-04
-3.863367940374573496e-04,4.301404013120734959e-05
-7.299724130511856587e-04,-3.305134267925643413e-04
-7.079093325124708467e-04,-2.076180112375291533e-04
-5.009957724455486698e-04,-1.780305567945133019e-05
-4.323916702103769568e-04,-2.537200166462304316e-05
-3.112457475844941255e-04,2.895814992824412553e-05
-2.668354766699961066e-04,1.981709258887461066e-04
-2.419768937774894669e-04,3.869353898712394940e-04
-3.640486208621374802e-04,5.013777224246374802e-04
-4.454338292030959054e-04,4.759514073280959054e-04
-8.266506263495330660e-04,2.010402747870330660e-04
-8.568009457178479013e-04,7.097330899909790134e-05
-6.740268544144831621e-04,2.238925770707331621e-04
-5.376027589971311841e-04,1.485036379033811841e-04
-4.062138852276626520e-04,4.825078305401626520e-04
-2.649956405221715093e-04,7.426077724092150934e-05
-6.968260382749180649e-06,1.290385728827491806e-04
-1.031651012459268771e-04,1.184238903084268771e-04
4.246068073414569323e-04,1.247095989085430677e-04
5.038698650368786044e-04,3.963986896506213956e-04
4.291098881015338834e-04,5.932289790859660624e-04
5.687643270721413208e-04,3.849099893341086792e-04
7.877303188574659790e-04,3.871964389550340210e-04
1.298223076042682826e-03,5.480904005198171738e-04
1.295854796779483901e-03,4.970529180642660992e-04
1.231247639333299827e-03,1.191551926979501734e-04
1.288795786739809065e-03,3.896710101351909348e-04
1.190665074371010258e-03,2.055141248477397424e-04
8.859391418578498783e-04,7.536456907965012175e-05
9.914505624223379256e-04,3.088830476516207443e-05
1.077084420797225477e-03,4.030181182652745227e-04
1.443245850395124229e-03,5.251379386673757713e-04
1.237026288367613653e-03,5.635108210073863470e-04
6.805909005035640919e-04,-1.465332833160640919e-04
1.640704886863475118e-04,-6.752399222800975660e-04
-2.518681776722187155e-05,-1.274010728577781284e-04
-8.254349205703769249e-05,1.054316756507876925e-04
-2.723240417931709241e-04,-2.235866027380790759e-04
-8.153257658557985831e-04,-3.748597810192014169e-04
-8.718741703000761458e-04,-3.488289546999238542e-04
-3.670110674074479910e-04,8.001299074479909998e-07
-2.165296153005593640e-04,2.165296153005593640e-04
-2.942461363186597715e-04,1.645464292874097715e-04
-5.623191246874372764e-04,-7.855001593756272358e-05
-6.716399432126066767e-04,-1.218170880373933233e-04
-4.954277197414874365e-04,7.581102052273743647e-05
-3.341832795501097813e-04,-9.139474356140218740e-06
-2.195039857807259173e-04,5.880938905725917277e-06
-2.043173158539525870e-04,3.111288392914525599e-04
-6.194612391941322987e-05,4.052688778256632570e-04
-1.095723001777364279e-04,4.300068704902364550e-04
-2.720971719692536232e-04,2.949853555630036232e-04
-5.459536000533406295e-04,1.873720570845906295e-04
-8.144789974051728750e-04,1.125747005301728750e-04
-7.228699157181293694e-04,9.725956415562936937e-05
-4.539759762948504269e-04,2.632411130136004269e-04
-1.996536761043358956e-04,5.277176409480858685e-04
-1.406724568148475841e-04,8.726669509609758413e-05
1.885363093090499428e-04,2.692273625659500572e-04
6.296104518220134623e-05,9.725623997404865377e-05
4.853887619805096225e-04,2.012567458319903775e-04
4.100638550103185209e-04,4.215401488959314791e-04
3.066202854190029550e-04,5.020955348934970450e-04
5.611230392646274255e-04,4.001806716728725745e-04
1.033908926076772391e-03,4.690817965794776088e-04
1.322773665691210666e-03,5.845749671212893336e-04
1.421611317988857610e-03,4.170727640423923903e-04
1.284735874380174558e-03,1.877372701510754416e-04
1.393289452223410874e-03,2.622891610578391257e-04
1.137239880389873808e-03,2.741981078913761916e-04
9.136561136372911953e-04,2.475941370645880473e-05
1.012289306065031159e-03,2.530835018496884088e-05
1.161037259644640170e-03,3.190652794178598303e-04
1.488266462889821767e-03,4.495997480476782333e-04
1.275997317785816394e-03,5.932043423704336065e-04
6.317543545698956842e-04,-2.140279206989568420e-05
1.455301372524034776e-04,-5.727762310024035047e-04
1.600005464813791778e-04,-1.600005464813791778e-04
1.016493500411088529e-04,-6.350237738485885295e-05
-4.056879630204848156e-04,-1.131108651045151844e-04
-7.304785950674965887e-04,-3.528954283700034113e-04
-7.695889520310887069e-04,-4.282259893751612931e-04
-1.610534295692292049e-04,-3.731082824327079509e-05
-1.121180547256482476e-05,1.332821179725648248e-04
-9.529061782501067868e-05,3.241724537625107058e-04
-2.687543569508206356e-04,1.725548357070635572e-06
-5.606317894869645383e-04,-4.971977301303546169e-05
-3.987265239158766829e-04,-1.811074604591233171e-04
-3.426505604540386546e-04,1.213981190477886546e-04
2.493085799625530856e-05,-2.080363267462553086e-04
2.226773575311139907e-05,1.074319712781386009e-04
1.656875793438454948e-04,2.310409362811545052e-04
5.725304771689646282e-05,3.928812296268535372e-04
-1.309220024706229132e-04,4.437271782518728861e-04
-4.034403433210120545e-04,2.508524526960120545e-04
-7.719694972789739205e-04,1.400649622723920511e-06
-7.149157355757504786e-04,1.579699347945004786e-04
-3.520359185406603079e-04,1.765598443219103079e-04
-1.656705140134640669e-04,5.395108460447140940e-04
1.555511431770826322e-05,-3.844329791145826322e-05
3.106805546863339470e-04,2.233770625011660530e-04
2.011550668556969304e-04,2.032028433005530696e-04
4.879588923862540097e-04,2.215747990199959903e-04
4.286760770892447236e-04,3.418927705670052764e-04
3.197122275964473762e-04,5.347799599035526780e-04
7.706932009250909389e-04,3.966041623561590611e-04
1.176277959479124068e-03,5.708533881771259318e-04
1.408830473311867802e-03,4.908887649693821978e-04
1.442633528496783469e-03,4.570857097844665314e-04
1.318845625089595233e-03,1.078511522541547672e-04
1.376856096099068894e-03,2.634637281196811065e-04
1.143674449670560676e-03,2.601341440794393244e-04
9.683968301711312230e-04,-6.049888095238122303e-05
1.117931210510988375e-03,3.589785582761625266e-06
1.194774857746384996e-03,2.166631305348650036e-04
1.492081171350048653e-03,4.076380669312013472e-04
1.349620158077318105e-03,5.882460528601818946e-04
7.266294815471877706e-04,-2.472518467218777060e-05
1.068007219232081106e-04,-6.942641008294580564e-04
2.818783744343340706e-04,-1.216610892780840706e-04
4.038636459748873157e-05,7.405455337126126843e-05
-4.368205076502556898e-04,-5.684375162244310192e-06
-6.391885629381519919e-04,-3.755209097180980081e-04
-6.960414013274849156e-04,-3.415562549225150844e-04
-3.864324160879036366e-06,1.564522147858790364e-04
2.682434141706720827e-04,3.039611756730779173e-04
4.155082216000804420e-04,3.092842588686695580e-04
1.254139607608936941e-04,-6.437880451089369408e-05
-3.305310692778792338e-04,-1.043444190033707662e-04
-4.056559245951209432e-04,-1.665486652486290568e-04
-2.282017758014053281e-04,-1.593884919859467190e-05
-1.955008313930933490e-05,-1.254084129544406651e-04
2.763637193484613959e-04,5.170024549528860411e-05
2.453489520785105357e-04,1.895265362027394643e-04
2.119054027946618533e-04,3.602991870490881467e-04
5.711727277557656973e-05,3.777582155056734303e-04
-2.554217728933685884e-04,4.156390580496185884e-04
-7.832643800362708861e-04,1.729128175362708861e-04
-6.254968017881095549e-04,2.821740478818595549e-04
-2.505370370856552968e-04,3.115721933356552968e-04
-1.114820851718590819e-05,4.536530913296859353e-04
5.842296281551113339e-05,9.416492780948886661e-05
4.745963098205599213e-04,1.433846472106900787e-04
3.695735660681234670e-04,1.110782894006265330e-04
3.377541190638131763e-04,2.039328926549368237e-04
4.301140472252404237e-04,4.625251129310095763e-04
5.817649299401673199e-04,4.634621208410826801e-04
1.010657165716596787e-03,5.609981077209032132e-04
1.331967737992726265e-03,5.143457385697737354e-04
1.533144317635396457e-03,6.183449401771035428e-04
1.501759389625658856e-03,3.216659033430911436e-04
1.396077270430060632e-03,1.019287886893684159e-07
1.371404395292299223e-03,3.146917961139507770e-04
1.205124072415529428e-03,1.452787596157205721e-04
9.442030697617173575e-04,1.841852113282642540e-06
1.073381508200797838e-03,5.576888242420216177e-05
1.203884148569484740e-03,2.609596014305152600e-04
1.556868961224297521e-03,3.047033044007024793e-04
1.399005377252621760e-03,5.922665954036282401e-04
8.198501145279517982e-04,3.464207297204820180e-05
9.017612635461998930e-05,-5.708279818233699893e-04
3.625325474523146459e-04,-6.498616073356464594e-05
1.658368145083866704e-04,4.778623236661332964e-05
-2.852662075690577019e-04,-3.516836274344229806e-05
-6.810075168970520371e-04,-1.963728541966979629e-04
-7.221227670750837453e-04,-2.010339712061662547e-04
1.669162374160512003e-04,2.374416727401987997e-04
6.435593730166462535e-04,4.169264668271037465e-04
8.277060727321180643e-04,4.006264467991319357e-04
3.404835041803272477e-04,-7.345469558657724768e-05
-1.955771323571444786e-04,-1.095986488928555214e-04
-3.684987534250686253e-04,-2.571115981374313747e-04
