py_depth,my_depth
-1.215260663865489615e-03,-9.994506835937500000e-04
-1.006130182396014136e-03,-7.476806640625000000e-04
-9.066368552646308704e-04,-4.348754882812500000e-04
-9.910779850986659815e-04,-4.882812500000000000e-04
-9.541681413396777304e-04,-6.027221679687500000e-04
-1.178734574387611117e-03,-8.010864257812500000e-04
-1.529637434032239326e-03,-1.373291015625000000e-03
-1.740240895087925540e-03,-1.754760742187500000e-03
-1.348362515536862200e-03,-8.773803710937500000e-04
-1.244244857754753329e-03,-8.010864257812500000e-04
-1.272422421129702124e-03,-9.918212890625000000e-04
-9.163617417439310102e-04,-3.814697265625000000e-04
-1.045870733648341256e-03,-1.068115234375000000e-03
-8.445337343989598984e-04,-4.653930664062500000e-04
-6.019083804429057596e-04,-2.899169921875000000e-04
-3.652159507832991028e-04,1.068115234375000000e-04
-4.228292356171836413e-04,-2.288818359375000000e-04
3.897085317805100923e-05,6.866455078125000000e-04
2.138102553433155438e-04,1.007080078125000000e-03
-3.887040735019574203e-05,2.517700195312500000e-04
2.848841166532561789e-04,7.629394531250000000e-04
7.478935245467545736e-04,1.609802246093750000e-03
7.230080094844616376e-04,1.258850097656250000e-03
4.361973320539776688e-04,7.705688476562500000e-04
5.888474176282140022e-04,7.934570312500000000e-04
4.157814996037475282e-04,7.476806640625000000e-04
-1.779800015098291814e-04,-2.593994140625000000e-04
-3.427172548866768472e-04,-6.256103515625000000e-04
-1.411488180184021317e-04,-3.585815429687500000e-04
-1.530684541651449371e-04,-5.264282226562500000e-04
-7.291898565631114429e-04,-1.022338867187500000e-03
-4.493663227595590766e-04,-6.866455078125000000e-04
-6.882663525669400388e-04,-5.798339843750000000e-04
-1.324349976907633836e-03,-1.335144042968750000e-03
-1.702964717325023336e-03,-1.937866210937500000e-03
-1.385986406636991082e-03,-1.403808593750000000e-03
-1.484561827163256636e-03,-1.380920410156250000e-03
-1.789776877255483184e-03,-1.808166503906250000e-03
-1.938462784786539094e-03,-2.082824707031250000e-03
-1.878424174698804317e-03,-1.968383789062500000e-03
-1.656283455522094801e-03,-1.625061035156250000e-03
-1.379341045127274604e-03,-1.113891601562500000e-03
-1.180698350400682202e-03,-9.536743164062500000e-04
-1.077067914304517858e-03,-7.476806640625000000e-04
-9.331137822453124250e-04,-2.975463867187500000e-04
-8.721977226149678743e-04,-3.585815429687500000e-04
-8.927051049182943608e-04,-4.806518554687500000e-04
-9.348023952363530712e-04,-5.950927734375000000e-04
-1.299220773604401261e-03,-1.136779785156250000e-03
-1.679178467884961815e-03,-1.800537109375000000e-03
-1.342627290785496042e-03,-8.773803710937500000e-04
-1.267903001720721567e-03,-8.468627929687500000e-04
-1.234265388602992031e-03,-9.307861328125000000e-04
-9.672789882669224166e-04,-6.408691406250000000e-04
-1.138695637990729155e-03,-1.052856445312500000e-03
-8.872221203960526216e-04,-6.332397460937500000e-04
-4.882484995475352193e-04,-3.051757812500000000e-05
-2.578500147416584211e-04,0.000000000000000000e+00
-4.414407219119523924e-04,-2.593994140625000000e-04
1.033701325512281668e-04,7.247924804687500000e-04
1.870625985105150394e-04,1.022338867187500000e-03
-3.869023893548798293e-05,2.212524414062500000e-04
2.162599243239791773e-04,7.324218750000000000e-04
7.431263962988645874e-04,1.617431640625000000e-03
7.263087164752385664e-04,1.373291015625000000e-03
5.088896808836667219e-04,7.476806640625000000e-04
6.442976284071926570e-04,9.536743164062500000e-04
6.681024444647389472e-04,9.536743164062500000e-04
6.417171827552536748e-05,-1.068115234375000000e-04
-3.338774417840590985e-04,-5.874633789062500000e-04
-4.994022770450995082e-05,-3.662109375000000000e-04
-3.023944839443846121e-05,-4.425048828125000000e-04
-5.540538387620789866e-04,-9.384155273437500000e-04
-3.781305260133712744e-04,-5.035400390625000000e-04
-7.078594658911242093e-04,-6.561279296875000000e-04
-1.372608492733675464e-03,-1.480102539062500000e-03
-1.636239605166125164e-03,-1.968383789062500000e-03
-1.307207381518825547e-03,-1.235961914062500000e-03
-1.400445560061627228e-03,-1.350402832031250000e-03
-1.697105501366519232e-03,-1.701354980468750000e-03
-1.867954951353862888e-03,-2.143859863281250000e-03
-1.795012947786167384e-03,-1.976013183593750000e-03
-1.697586327719238959e-03,-1.594543457031250000e-03
-1.433068080919354132e-03,-1.251220703125000000e-03
-1.184382399472123665e-03,-1.052856445312500000e-03
-1.064950367234244154e-03,-6.713867187500000000e-04
-9.091808301463245043e-04,-2.212524414062500000e-04
-9.484688358926013927e-04,-3.738403320312500000e-04
-7.700455401038662712e-04,-3.204345703125000000e-04
-8.868825208185343199e-04,-5.950927734375000000e-04
-1.288445845508623660e-03,-1.022338867187500000e-03
-1.813268790025688573e-03,-1.762390136718750000e-03
-1.451782079617770912e-03,-8.163452148437500000e-04
-1.264021943368004745e-03,-8.163452148437500000e-04
-1.133081165164909285e-03,-9.613037109375000000e-04
-9.624528966794100105e-04,-5.493164062500000000e-04
-1.085990080983242900e-03,-7.934570312500000000e-04
-7.185102830717977765e-04,-5.874633789062500000e-04
-4.290342722229450447e-04,7.629394531250000000e-05
-2.880521481284880041e-04,1.449584960937500000e-04
-4.024827810557086213e-04,-1.754760742187500000e-04
1.791582955379124830e-04,9.002685546875000000e-04
2.396982457162669892e-04,1.060485839843750000e-03
3.440065068806524677e-05,4.119873046875000000e-04
2.570257328825892784e-04,4.501342773437500000e-04
7.520009486831245264e-04,1.510620117187500000e-03
7.531098590005918646e-04,1.502990722656250000e-03
5.344038371233569883e-04,7.247924804687500000e-04
7.265506300551851770e-04,9.841918945312500000e-04
7.746814954064756538e-04,1.182556152343750000e-03
2.081880036735345597e-04,9.155273437500000000e-05
-2.863226592795858807e-04,-4.272460937500000000e-04
-1.913196725200814693e-05,-3.204345703125000000e-04
-1.297099863144377983e-04,-4.806518554687500000e-04
-4.689706779258435857e-04,-8.926391601562500000e-04
-3.424786521816667543e-04,-4.119873046875000000e-04
-7.695797210301797342e-04,-6.713867187500000000e-04
-1.399488209506670857e-03,-1.480102539062500000e-03
-1.655607615098767405e-03,-1.930236816406250000e-03
-1.166223190144148342e-03,-1.251220703125000000e-03
-1.396378428005503854e-03,-1.182556152343750000e-03
-1.648663125361826687e-03,-1.701354980468750000e-03
-1.787020903161078969e-03,-1.998901367187500000e-03
-1.790213196496411073e-03,-1.831054687500000000e-03
-1.643132920350641023e-03,-1.472473144531250000e-03
-1.399197881847161510e-03,-1.548767089843750000e-03
-1.205646066573566209e-03,-1.075744628906250000e-03
-1.038490403323283177e-03,-7.476806640625000000e-04
-8.471110263622952689e-04,-2.975463867187500000e-04
-8.615920416536268370e-04,-2.975463867187500000e-04
-8.067264989998975148e-04,-3.433227539062500000e-04
-8.660094011629962093e-04,-5.798339843750000000e-04
-1.245659965484763624e-03,-9.002685546875000000e-04
-1.863595921867378232e-03,-1.861572265625000000e-03
-1.599509591765838198e-03,-1.060485839843750000e-03
-1.235373846182232904e-03,-8.926391601562500000e-04
-1.137673583312205248e-03,-7.019042968750000000e-04
-1.056531617490622530e-03,-7.324218750000000000e-04
-1.041540503451806373e-03,-7.095336914062500000e-04
-6.830046080877723779e-04,-4.272460937500000000e-04
-3.760442748152498411e-04,1.831054687500000000e-04
-4.271242798272309113e-04,1.602172851562500000e-04
-4.014447983020398569e-04,-1.068115234375000000e-04
2.076875928718072226e-04,1.068115234375000000e-03
2.927265949849805439e-04,9.994506835937500000e-04
1.735170041464891813e-05,4.348754882812500000e-04
2.968829518959349538e-04,4.119873046875000000e-04
8.394167905669399840e-04,1.457214355468750000e-03
8.626029746420616840e-04,1.586914062500000000e-03
5.245268268840647856e-04,7.705688476562500000e-04
8.131286220349348299e-04,1.037597656250000000e-03
8.756409591380292113e-04,1.296997070312500000e-03
2.712948033284166404e-04,4.348754882812500000e-04
-1.944501968861520860e-04,-2.975463867187500000e-04
-7.161996701975052314e-05,-3.051757812500000000e-04
-1.299056590495049218e-04,-4.730224609375000000e-04
-4.404118701332621370e-04,-8.544921875000000000e-04
-3.573650368490192833e-04,-3.128051757812500000e-04
-6.673367357559689900e-04,-5.798339843750000000e-04
-1.384023048973622967e-03,-1.502990722656250000e-03
-1.500449253199638176e-03,-1.884460449218750000e-03
-1.196996189582672345e-03,-1.220703125000000000e-03
-1.247958143537338882e-03,-1.159667968750000000e-03
-1.478930696592897776e-03,-1.518249511718750000e-03
-1.792233198835769528e-03,-1.884460449218750000e-03
-1.602648243845196559e-03,-1.823425292968750000e-03
-1.434278756817774234e-03,-1.205444335937500000e-03
-1.621068636387724016e-03,-1.632690429687500000e-03
-1.312261068257148527e-03,-1.228332519531250000e-03
-1.103708138035967758e-03,-8.316040039062500000e-04
-8.835612877957516867e-04,-3.128051757812500000e-04
-8.063477703799756422e-04,-1.831054687500000000e-04
-8.465140605869889102e-04,-3.280639648437500000e-04
-7.907514411642665953e-04,-4.577636718750000000e-04
-1.199863584579574866e-03,-8.239746093750000000e-04
-1.847322597947106309e-03,-1.976013183593750000e-03
-1.400738736469560146e-03,-9.460449218750000000e-04
-1.215468178619532073e-03,-8.087158203125000000e-04
-1.105775360385139513e-03,-7.095336914062500000e-04
-1.140626142167402903e-03,-8.926391601562500000e-04
-8.934260970793482569e-04,-6.713867187500000000e-04
-6.165944284333309527e-04,-3.051757812500000000e-04
-3.168707286053085940e-04,2.670288085937500000e-04
-4.337432851263985090e-04,1.831054687500000000e-04
-4.229716372220745447e-04,7.629394531250000000e-06
2.620603191637640972e-04,1.091003417968750000e-03
3.009766470453353339e-04,1.014709472656250000e-03
2.018580101315924145e-05,5.569458007812500000e-04
3.025287305343851425e-04,5.722045898437500000e-04
8.761673694737781397e-04,1.510620117187500000e-03
9.088636864465868444e-04,1.548767089843750000e-03
5.865181279448275411e-04,8.163452148437500000e-04
7.569513466857934192e-04,9.613037109375000000e-04
1.035729378296954733e-03,1.365661621093750000e-03
4.330550080753009599e-04,6.790161132812500000e-04
-1.236748248659805553e-04,-2.212524414062500000e-04
-2.193016135880370755e-05,-2.517700195312500000e-04
-7.386377918072546873e-05,-4.730224609375000000e-04
-3.784344372176166871e-04,-6.637573242187500000e-04
-3.565915297730682569e-04,-3.051757812500000000e-04
-5.501309478248001114e-04,-5.874633789062500000e-04
-1.361835897877784751e-03,-1.586914062500000000e-03
-1.534100393434061852e-03,-1.762390136718750000e-03
-1.105444803469263042e-03,-1.121520996093750000e-03
-1.156773029241248574e-03,-1.228332519531250000e-03
-1.370169908485776265e-03,-1.411437988281250000e-03
-1.731421350255749449e-03,-1.907348632812500000e-03
-1.523802487789732100e-03,-1.602172851562500000e-03
-1.258589498276298756e-03,-1.113891601562500000e-03
-1.735461912932522539e-03,-1.693725585937500000e-03
-1.460831693755752824e-03,-1.525878906250000000e-03
-1.179170854667709652e-03,-8.926391601562500000e-04
-1.021834841216526235e-03,-3.356933593750000000e-04
-8.618953156521981735e-04,-2.593994140625000000e-04
-8.065333553083938291e-04,-3.585815429687500000e-04
-7.456494656414251873e-04,-5.722045898437500000e-04
-1.206024212935849060e-03,-9.384155273437500000e-04
-1.747761695876062739e-03,-1.609802246093750000e-03
-1.229949235227880289e-03,-8.468627929687500000e-04
-1.149923460099447651e-03,-6.484985351562500000e-04
-1.165431792694111932e-03,-6.713867187500000000e-04
-1.085896033687808009e-03,-9.231567382812500000e-04
-8.078985598164485507e-04,-6.942749023437500000e-04
-5.429912401116310369e-04,-2.212524414062500000e-04
-2.925837850428240558e-04,2.212524414062500000e-04
-3.334530253079757067e-04,2.517700195312500000e-04
-2.746652479896648279e-04,3.051757812500000000e-05
3.007978966040491977e-04,1.075744628906250000e-03
3.490925550696029767e-04,9.155273437500000000e-04
2.673822241503330966e-04,5.874633789062500000e-04
3.452901884894953293e-04,6.866455078125000000e-04
1.008320307173020142e-03,1.594543457031250000e-03
9.958440575486419196e-04,1.663208007812500000e-03
6.271836631175937288e-04,8.316040039062500000e-04
7.634577704724245135e-04,8.239746093750000000e-04
9.803516159784210135e-04,1.510620117187500000e-03
6.400212078032698751e-04,9.994506835937500000e-04
-2.425239906102055407e-06,-1.449584960937500000e-04
4.466781568491671670e-05,-1.449584960937500000e-04
-1.378544961640453947e-04,-3.280639648437500000e-04
-4.289679265557512196e-04,-7.019042968750000000e-04
-4.274534236335538568e-04,-2.746582031250000000e-04
-6.344528976265575862e-04,-6.103515625000000000e-04
-1.384010175006916048e-03,-1.632690429687500000e-03
-1.420911918870194956e-03,-1.754760742187500000e-03
-9.492704391728807841e-04,-1.029968261718750000e-03
-1.122981566481665722e-03,-1.152038574218750000e-03
-1.280858076605490784e-03,-1.296997070312500000e-03
-1.545828072460295969e-03,-1.693725585937500000e-03
-1.518316866858436835e-03,-1.518249511718750000e-03
-1.324418039462126658e-03,-1.205444335937500000e-03
-1.810715749451304686e-03,-1.724243164062500000e-03
-1.784365824418357579e-03,-1.739501953125000000e-03
-1.361326658460304019e-03,-1.022338867187500000e-03
-1.009923614952342981e-03,-5.264282226562500000e-04
-9.632351268731733198e-04,-3.890991210937500000e-04
-8.624777399335931865e-04,-4.501342773437500000e-04
-7.708589876529837277e-04,-5.874633789062500000e-04
-1.169097794951736834e-03,-1.037597656250000000e-03
-1.675660293157468610e-03,-1.396179199218750000e-03
-1.060928148564073848e-03,-5.645751953125000000e-04
-1.109781073301056202e-03,-6.027221679687500000e-04
-1.158023178747524589e-03,-7.400512695312500000e-04
-1.087322696578409695e-03,-6.484985351562500000e-04
-8.737884702268789361e-04,-6.256103515625000000e-04
-5.487072343645585252e-04,-2.288818359375000000e-04
-4.249980767553808046e-04,2.288818359375000000e-04
-3.535873567568780960e-04,2.365112304687500000e-04
-2.726807921265153936e-04,1.983642578125000000e-04
3.305697411118500698e-04,1.014709472656250000e-03
3.311341099889854398e-04,1.045227050781250000e-03
2.808832033136204431e-04,8.087158203125000000e-04
3.074047163191279282e-04,8.468627929687500000e-04
9.849955902398175363e-04,1.655578613281250000e-03
9.771188815996198224e-04,1.609802246093750000e-03
6.675080935170066721e-04,9.155273437500000000e-04
7.168038812434842331e-04,7.858276367187500000e-04
1.058184250108799114e-03,1.419067382812500000e-03
7.470946885980323405e-04,1.296997070312500000e-03
6.785664875948104152e-05,5.340576171875000000e-05
-2.540486987153984643e-06,-1.220703125000000000e-04
-1.970353986617562217e-04,-3.585815429687500000e-04
-4.223878796138309712e-04,-6.332397460937500000e-04
-3.437657823277250621e-04,-2.212524414062500000e-04
-7.412734683060927731e-04,-4.806518554687500000e-04
-1.279762137750568157e-03,-1.602172851562500000e-03
-1.479992145532878136e-03,-1.777648925781250000e-03
-9.713108497374245984e-04,-9.689331054687500000e-04
-1.055696556132980227e-03,-9.994506835937500000e-04
-1.281473012449443156e-03,-1.388549804687500000e-03
-1.559208351010845468e-03,-1.670837402343750000e-03
-1.416816887609593243e-03,-1.434326171875000000e-03
-1.475067163649003898e-03,-1.304626464843750000e-03
-1.711294119337997523e-03,-1.358032226562500000e-03
-1.911173009006961144e-03,-1.670837402343750000e-03
-1.524808635410368745e-03,-1.220703125000000000e-03
-1.082359253089232917e-03,-5.722045898437500000e-04
-1.052299644322556927e-03,-3.890991210937500000e-04
-9.169557430263271030e-04,-6.027221679687500000e-04
-9.162843457231104700e-04,-6.713867187500000000e-04
-1.318290003943921101e-03,-1.106262207031250000e-03
-1.501465443833970232e-03,-1.304626464843750000e-03
-1.014074788970748984e-03,-4.196166992187500000e-04
-1.142405496194750202e-03,-6.561279296875000000e-04
-1.162340153924915119e-03,-8.697509765625000000e-04
-1.063450892625924203e-03,-6.942749023437500000e-04
-7.675528078631880342e-04,-6.408691406250000000e-04
-6.023891084623570922e-04,-3.509521484375000000e-04
-4.000407850030131664e-04,2.288818359375000000e-05
-2.076453457083380228e-04,3.890991210937500000e-04
-7.858071645825394033e-05,3.204345703125000000e-04
4.574736997046088306e-04,1.129150390625000000e-03
3.892195997847061693e-04,1.121520996093750000e-03
4.503790917290761498e-04,9.384155273437500000e-04
4.553843764711872620e-04,8.697509765625000000e-04
9.888738329481897276e-04,1.716613769531250000e-03
1.063319442696079517e-03,1.739501953125000000e-03
6.084407415149658801e-04,1.029968261718750000e-03
6.654371693233961842e-04,8.544921875000000000e-04
1.081618258724872592e-03,1.449584960937500000e-03
8.622236758832461413e-04,1.495361328125000000e-03
2.472001563458373096e-04,2.670288085937500000e-04
1.032604595821602893e-05,-6.866455078125000000e-05
-1.293816023672806758e-04,-3.738403320312500000e-04
-3.208382763081199865e-04,-6.027221679687500000e-04
-3.146525373982295495e-04,-2.593994140625000000e-04
-7.670770546428458186e-04,-7.247924804687500000e-04
-1.148318682063356700e-03,-1.380920410156250000e-03
-1.423305712357070827e-03,-1.823425292968750000e-03
-9.500725467780916011e-04,-8.239746093750000000e-04
-1.045364686464455607e-03,-1.113891601562500000e-03
-1.243995880496640786e-03,-1.258850097656250000e-03
-1.525293651049053475e-03,-1.647949218750000000e-03
-1.338305826658393784e-03,-1.319885253906250000e-03
-1.452521918129193353e-03,-1.296997070312500000e-03
-1.565835774078592471e-03,-1.197814941406250000e-03
-1.780367737980216797e-03,-1.541137695312500000e-03
-1.710683550057662998e-03,-1.396179199218750000e-03
-1.260109042472193656e-03,-8.316040039062500000e-04
-1.129074692434902044e-03,-4.043579101562500000e-04
-1.147788736639971958e-03,-7.171630859375000000e-04
-1.087168224504128948e-03,-6.866455078125000000e-04
-1.366038986869339911e-03,-1.129150390625000000e-03
-1.342915810103269270e-03,-1.121520996093750000e-03
-9.135360001096942120e-04,-2.441406250000000000e-04
-1.168043150161461293e-03,-7.934570312500000000e-04
-1.122947414895919061e-03,-8.010864257812500000e-04
-9.894869847437873060e-04,-5.645751953125000000e-04
-7.828105877876499275e-04,-5.264282226562500000e-04
-7.098841522896738544e-04,-4.806518554687500000e-04
-4.219413210831247192e-04,-3.051757812500000000e-05
-8.718968415193938701e-05,4.959106445312500000e-04
1.609582742497353070e-04,3.814697265625000000e-04
6.828999564954783569e-04,1.174926757812500000e-03
4.304280493064594751e-04,1.205444335937500000e-03
5.829616073808769347e-04,1.045227050781250000e-03
6.425881977820278781e-04,8.926391601562500000e-04
1.039165475858893836e-03,1.838684082031250000e-03
1.108009958815881369e-03,1.724243164062500000e-03
6.543501190863755751e-04,1.007080078125000000e-03
6.240276783796980991e-04,8.926391601562500000e-04
1.028027093286476134e-03,1.571655273437500000e-03
9.944753482827761899e-04,1.655578613281250000e-03
3.513003407412442760e-04,4.272460937500000000e-04
1.208221062436749257e-04,6.866455078125000000e-05
-5.468298807343176487e-05,-2.441406250000000000e-04
-3.149744255159457043e-04,-6.332397460937500000e-04
-2.550778740425312064e-04,-1.983642578125000000e-04
-7.457235432953853533e-04,-7.247924804687500000e-04
-1.160046529151256747e-03,-1.319885253906250000e-03
-1.356229985841144858e-03,-1.785278320312500000e-03
-8.794482929136143842e-04,-8.163452148437500000e-04
-9.808102750714089383e-04,-1.037597656250000000e-03
-1.139493494449904734e-03,-1.213073730468750000e-03
-1.417734972401007293e-03,-1.609802246093750000e-03
-1.163157025832075144e-03,-1.152038574218750000e-03
-1.263427782472294767e-03,-1.266479492187500000e-03
-1.374034971261232788e-03,-1.098632812500000000e-03
-1.583109776075135441e-03,-1.411437988281250000e-03
-1.677045114990440185e-03,-1.441955566406250000e-03
-1.502790681510002453e-03,-9.460449218750000000e-04
-1.248832439150157495e-03,-5.874633789062500000e-04
-1.278876829946927777e-03,-8.163452148437500000e-04
-1.351387326079153597e-03,-8.850097656250000000e-04
-1.443065411885854302e-03,-1.213073730468750000e-03
-1.180972537609315540e-03,-8.163452148437500000e-04
-8.875601658608372373e-04,-2.670288085937500000e-04
-1.096604563918831057e-03,-6.790161132812500000e-04
-1.063290308250107018e-03,-6.408691406250000000e-04
-9.957697855127612546e-04,-6.561279296875000000e-04
-7.424638519993178405e-04,-3.890991210937500000e-04
-7.862416187865444881e-04,-5.340576171875000000e-04
-3.580053984703742082e-04,1.220703125000000000e-04
1.826174087983470514e-04,6.866455078125000000e-04
3.629968424294067022e-04,6.637573242187500000e-04
7.574083362472810999e-04,1.274108886718750000e-03
4.845993857304353855e-04,1.152038574218750000e-03
6.926832681844110207e-04,1.220703125000000000e-03
7.415747438720275047e-04,9.765625000000000000e-04
1.102194693625189971e-03,1.800537109375000000e-03
1.124826610584767203e-03,1.800537109375000000e-03
6.409234217286863180e-04,9.536743164062500000e-04
6.676437385072759396e-04,8.316040039062500000e-04
1.098218962879932451e-03,1.487731933593750000e-03
1.042137998894584723e-03,1.770019531250000000e-03
4.957201998023902942e-04,5.722045898437500000e-04
1.567818055339700281e-04,7.629394531250000000e-06
5.661873521064177584e-05,-2.365112304687500000e-04
-2.965640606287756834e-04,-7.247924804687500000e-04
-2.669286600868586972e-04,-2.517700195312500000e-04
-6.820899200820692166e-04,-7.247924804687500000e-04
-1.226921973587054900e-03,-1.213073730468750000e-03
-1.311375732380503072e-03,-1.808166503906250000e-03
-9.123107886272551316e-04,-8.163452148437500000e-04
-1.059951374794852871e-03,-1.075744628906250000e-03
-1.139687176672064903e-03,-1.159667968750000000e-03
-1.435822260995537692e-03,-1.548767089843750000e-03
-1.113207473534012738e-03,-1.106262207031250000e-03
-1.098667220114532507e-03,-1.052856445312500000e-03
-1.155684608630796724e-03,-9.918212890625000000e-04
-1.373356362616225514e-03,-1.098632812500000000e-03
-1.611957513077138951e-03,-1.182556152343750000e-03
-1.594736965791265565e-03,-1.136779785156250000e-03
-1.380381497044254249e-03,-7.324218750000000000e-04
-1.490710573887129133e-03,-9.841918945312500000e-04
-1.536918649093688052e-03,-1.060485839843750000e-03
-1.456646072272425050e-03,-1.129150390625000000e-03
-1.106609343905464804e-03,-6.561279296875000000e-04
-8.504827460219496803e-04,-2.212524414062500000e-04
-9.246725819583848831e-04,-5.798339843750000000e-04
-9.084449233481578121e-04,-4.882812500000000000e-04
-9.008769801213011756e-04,-6.790161132812500000e-04
-6.420318228314135121e-04,-2.670288085937500000e-04
-7.452047515277810492e-04,-4.959106445312500000e-04
-1.951917064200162555e-04,3.967285156250000000e-04
2.987986824067523839e-04,8.621215820312500000e-04
4.578059050642399553e-04,8.163452148437500000e-04
7.569455012129874252e-04,1.243591308593750000e-03
5.683462707806661825e-04,1.136779785156250000e-03
7.946935805066821824e-04,1.258850097656250000e-03
7.740757209718752366e-04,1.136779785156250000e-03
1.123404006782359119e-03,1.739501953125000000e-03
1.152446107804246762e-03,1.724243164062500000e-03
6.627511138881821400e-04,8.850097656250000000e-04
6.471600961250424189e-04,8.239746093750000000e-04
1.048028325949326017e-03,1.457214355468750000e-03
1.212153176582872558e-03,1.762390136718750000e-03
7.627742103305315546e-04,8.316040039062500000e-04
2.804794953516314402e-04,9.155273437500000000e-05
7.530107121459355128e-05,-3.204345703125000000e-04
-2.067185514546851608e-04,-6.027221679687500000e-04
-1.928062887983856340e-04,-1.068115234375000000e-04
-6.963931572589172718e-04,-6.484985351562500000e-04
-1.275849968270368739e-03,-1.182556152343750000e-03
-1.292675118004427701e-03,-1.556396484375000000e-03
-8.817501066460353655e-04,-7.324218750000000000e-04
-9.703736854531766010e-04,-9.689331054687500000e-04
-1.121579650998968643e-03,-1.052856445312500000e-03
-1.409766318457192271e-03,-1.495361328125000000e-03
-9.972033951462660768e-04,-1.052856445312500000e-03
-9.536562582496416066e-04,-1.014709472656250000e-03
-9.194172686157463551e-04,-8.163452148437500000e-04
-1.110572100794637385e-03,-9.918212890625000000e-04
-1.364487585712689452e-03,-1.014709472656250000e-03
-1.479310777618111786e-03,-1.121520996093750000e-03
-1.397547051999992488e-03,-7.019042968750000000e-04
-1.598223648843273776e-03,-1.022338867187500000e-03
-1.608217958120646733e-03,-1.220703125000000000e-03
-1.276935005156865262e-03,-1.075744628906250000e-03
-9.847227950265222043e-04,-5.416870117187500000e-04
-9.155754366970948960e-04,-2.441406250000000000e-04
-8.174387288020708601e-04,-4.043579101562500000e-04
-6.721197526600884362e-04,-5.035400390625000000e-04
-7.481963522855400580e-04,-6.561279296875000000e-04
-5.659436971340836000e-04,-2.822875976562500000e-04
-5.011703901402718691e-04,-3.051757812500000000e-04
-2.301567890680930616e-05,6.408691406250000000e-04
4.049806840381491371e-04,8.010864257812500000e-04
4.123508924859508869e-04,8.316040039062500000e-04
6.399745222032903434e-04,1.144409179687500000e-03
6.440212653232078952e-04,1.396179199218750000e-03
9.260744076276735152e-04,1.358032226562500000e-03
8.084535740989642156e-04,1.106262207031250000e-03
1.191076669317832609e-03,1.724243164062500000e-03
1.097259249042207381e-03,1.663208007812500000e-03
6.684234738738040410e-04,8.163452148437500000e-04
6.817624325100562349e-04,8.010864257812500000e-04
1.006932339749374346e-03,1.457214355468750000e-03
1.159320559501258617e-03,1.960754394531250000e-03
8.391092365813117163e-04,9.765625000000000000e-04
3.181586399547939358e-04,1.220703125000000000e-04
-2.414741799932362842e-05,-2.593994140625000000e-04
-2.890769922633119708e-04,-5.874633789062500000e-04
-1.914575014303104069e-04,-1.220703125000000000e-04
-5.592250648069300046e-04,-5.264282226562500000e-04
-1.106739670797859346e-03,-1.396179199218750000e-03
-1.245399769304338664e-03,-1.525878906250000000e-03
-8.051535753643511819e-04,-7.324218750000000000e-04
-8.634278858417608919e-04,-7.553100585937500000e-04
-1.052023381807165332e-03,-9.536743164062500000e-04
-1.295795096051617157e-03,-1.502990722656250000e-03
-9.530357113506111996e-04,-1.007080078125000000e-03
-7.995280931897484318e-04,-9.536743164062500000e-04
-8.170811475661905960e-04,-6.942749023437500000e-04
-8.649729094367047478e-04,-6.637573242187500000e-04
-1.118374747204045486e-03,-8.773803710937500000e-04
-1.272405253722711134e-03,-8.926391601562500000e-04
-1.129833134565706677e-03,-5.798339843750000000e-04
-1.526034840311292669e-03,-8.468627929687500000e-04
-1.535739788858964637e-03,-1.213073730468750000e-03
-1.182503361791885843e-03,-9.231567382812500000e-04
-8.183260462865806590e-04,-5.264282226562500000e-04
-9.279513154015047111e-04,-3.662109375000000000e-04
-7.033002175046554729e-04,-4.501342773437500000e-04
-6.716334644940409257e-04,-4.272460937500000000e-04
-7.027329494342002790e-04,-5.874633789062500000e-04
-3.704064648881448974e-04,-3.356933593750000000e-04
-2.327552670295896192e-04,-6.103515625000000000e-05
8.539677783296102534e-05,8.316040039062500000e-04
5.296672553223529369e-04,9.384155273437500000e-04
5.228869059596119844e-04,9.002685546875000000e-04
5.473680279864649332e-04,9.613037109375000000e-04
7.627613291560344979e-04,1.388549804687500000e-03
1.090523523008264661e-03,1.441955566406250000e-03
9.163210224281599127e-04,1.144409179687500000e-03
1.215356946798337332e-03,1.892089843750000000e-03
1.184092808319148898e-03,1.731872558593750000e-03
6.214474859833040701e-04,7.400512695312500000e-04
7.410496965672318725e-04,8.697509765625000000e-04
1.078620745019172192e-03,1.411437988281250000e-03
1.277475539432037371e-03,1.922607421875000000e-03
9.448013756366060176e-04,1.144409179687500000e-03
4.037927892220234943e-04,1.220703125000000000e-04
6.462865578259663389e-05,-2.899169921875000000e-04
-2.286944342660444192e-04,-5.493164062500000000e-04
-2.116541406397221480e-04,-4.577636718750000000e-05
-5.662710776604613135e-04,-6.713867187500000000e-04
-1.092908741046580944e-03,-1.258850097656250000e-03
-1.166450305386959726e-03,-1.457214355468750000e-03
-6.947450647604573896e-04,-5.569458007812500000e-04
-7.395481849143495942e-04,-5.187988281250000000e-04
-8.028832551865823725e-04,-8.392333984375000000e-04
-1.296400731796933884e-03,-1.319885253906250000e-03
-8.893101607925015277e-04,-9.994506835937500000e-04
-6.224836006761426789e-04,-6.713867187500000000e-04
-5.986874733038297048e-04,-5.722045898437500000e-04
-5.769410635340808599e-04,-5.493164062500000000e-04
-8.807917732082689135e-04,-5.950927734375000000e-04
-1.015490774748111120e-03,-6.713867187500000000e-04
-9.700005149485311324e-04,-3.967285156250000000e-04
